 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -0.02672493787058272 587.4702546756124 127.78774514903844 -177.29455447962363 44.12218841198541 39.2846108489566 1.0384294863296137 -28.24877169509198 2.6638953746948273 -5.688512308687326 -6.323383017660497 5.380664063350636
1 0.14808144487422936 587.1209577412629 128.40115230621115 -169.73658944451878 44.476230313686855 38.5449125878403 1.4631685262257559 -29.596615205824268 2.2198255575160353 -6.2159646768538845 -6.789941148191014 5.251928319688776
2 0.193504852303231 589.1220715567135 129.07301254950056 -165.6322814109906 43.8865707422782 37.591345419131365 1.586617191568708 -30.516530453234317 1.3281965792025892 -6.785230845791764 -7.981851821785819 5.351821681045735
3 0.27424815522966206 591.6060486904541 129.81517130659182 -157.86511714216272 42.403047849943135 35.8843362337089 1.926305994356687 -31.832786279357393 0.4244260978605059 -7.441416433862006 -9.33279718391272 5.467336227425836
4 0.3671565918948505 592.3356445610474 130.00144775222196 -151.83343081314393 40.66071247384735 34.146316706626536 2.0928962685971033 -32.29568262316741 -0.1940459440050084 -7.7121487713600025 -10.072741021442077 5.5079929916016965
5 0.4564287775302751 593.0477366973273 130.23579760522603 -144.8509627284298 39.070859925996665 32.67519663695364 1.6467123744368646 -33.195772110627544 -1.9971658111078323 -8.182333046125342 -10.843131934460493 5.485113946076307
6 0.5131836778587724 593.2913659106314 130.3241722589555 -137.9561561050776 37.6685847484303 31.246839200728466 0.7812130165370705 -34.18832801563233 -3.4834222044448375 -9.259530922446423 -14.174288732600838 6.510509488922168
7 0.5417021169193994 593.2725322399375 130.17959593131746 -130.92108649677658 36.22231695967431 29.796770547701517 0.3386021834663584 -34.87348815949534 -4.107820854308727 -9.772538510160782 -16.201580029491655 6.955900792617962
8 0.5554570228815967 592.0773434128696 129.7161279049059 -124.01803465304295 34.785178128979446 28.388738842529744 0.11469487397589084 -35.331088745635505 -4.188408528291238 -10.052790129263107 -17.52189883357682 7.17384973093143
9 0.6364441561082117 590.5602987059997 129.38336230141226 -114.4754181047187 32.928272647213014 26.84982353885593 -0.16017910000792313 -36.34187672359436 -4.283067138727471 -10.563498687572622 -19.309478721191244 7.609666648314338
10 0.5846978441540029 588.1390485610139 127.89978248854348 -115.7948476422822 31.868798776570507 26.001551775024502 -0.06341533265403587 -35.01663363780787 -4.627083225537843 -9.91524558054359 -18.278824836340423 7.065154652449584
11 0.7010587549153335 585.232901425896 127.16039134240157 -107.21021831168103 30.341090311470353 24.440822832424534 -0.2694363379853133 -35.82324947166609 -4.720141044176322 -10.315595141907956 -19.634716628654544 7.425064654776694
12 0.7698241291571595 582.5255311437677 126.21500962805267 -102.26019798414576 29.196733714170794 23.008648541702172 -0.3227618013496123 -35.86307544290939 -4.85834141442522 -10.297704278508391 -19.963155460117537 7.438144181004187
13 0.8640428041063721 580.2041520928965 125.5129609080675 -99.12838362039734 28.2991215208958 22.466159092488354 -0.31315539367534484 -35.85090291754336 -4.951251323401985 -10.22827674251807 -20.105048561961997 7.414756667241173
14 0.8863038227960125 578.4955608044288 125.02011031730989 -96.06940006495087 27.589453262867107 21.897485975399732 -0.28250170479783776 -35.84444355294707 -4.967161000268567 -10.166984198242876 -20.156682682660787 7.395517756643466
15 0.8756544311971908 577.856057867252 124.73444305904347 -92.9588240502416 27.04378844295924 21.120712209406083 -0.26140490465829025 -35.896232730440715 -4.904959049481691 -10.1538497431291 -20.204548514135013 7.409483640857504
16 0.8329998120416899 577.2483581354322 124.48654851753945 -90.29011668963528 26.651701764742125 20.427043603827137 -0.25181865520721036 -36.016709328397624 -4.808617044034932 -10.168472573384598 -20.269508069886705 7.451432305871114
17 0.7620206911640555 577.3659841464084 124.29320194183491 -88.38867312679547 26.373720074474775 20.08750024730817 -0.2600222674177788 -36.20650898969311 -4.726917914605171 -10.187581003929093 -20.362465967444894 7.513030947325307
18 0.6956948751206484 577.7346757161563 124.23463113399995 -86.34549263989288 26.2944802139496 19.645109016428485 -0.29530671088015037 -36.473334186124156 -4.652175803541695 -10.220660029171924 -20.496768822425096 7.598410954247939
19 0.6379712931487989 578.1921931982902 124.23633058477262 -84.96245694442985 26.471311677465167 19.28570318685487 -0.33019331921233164 -36.79092463105788 -4.553313665806975 -10.274934055969446 -20.614826086789673 7.686324056371345
20 0.6031797624255715 578.6230558008662 124.25229420783234 -83.54446239052392 26.889039178797912 18.899701771584173 -0.3916145087561471 -37.12313564315004 -4.388618741221491 -10.350218346643349 -20.741633850207997 7.787830490629661
21 0.5951398424678063 579.153470330443 124.3161640580853 -85.49490975036296 27.378250303171463 19.20208369752921 -0.32290471638778406 -37.28028251966014 -4.2151105795350725 -10.32943638364064 -20.582574846868944 7.781466432953918
22 0.6072228938586379 580.2372017809296 124.50436747974008 -87.98158082224435 28.776748990661808 19.199751994093653 -0.49230833733334833 -37.3824131268023 -4.077799122870584 -10.311925585694825 -20.637414678677132 7.8505163332113135
