 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 6.569658465358203e-12 7.33621386970647e-12 8.904299713837407e-12 1.0375544244351047e-11 1.3234249775231674e-11 1.487730869381581e-11 5.117659751781673 1.1701023007361232e-11 7.619594737801956e-12 4.166459387416776e-11 4.259197791225049e-11 4.1280921288014267e-11 4.169673213831573e-11 1.3043362368052107e-11 11.500309221574435 21.34586339699897 27.00704055163124 26.94482467876685 19.845703898475882 5.219372122430183 3.947162919880432
1 6.0894774572935315e-12 6.884554004254867e-12 8.561115494567902e-12 1.031213385813897e-11 1.3490273287629646e-11 1.886823976548216e-11 7.873149970509935 7.069394650025915e-12 4.9185543888511555e-12 2.2666209544281172e-11 2.3163278389138375e-11 2.243486715841745e-11 2.267386133277819e-11 8.489755512737808e-12 8.088123300553093 18.339319000501504 23.951903788305202 24.86930409102873 20.549000928495296 5.423882247435641 4.077861607416118
2 1.8185669559350902e-11 2.0908973683183238e-11 2.6998313185062643e-11 3.4389455425859494e-11 4.73567636459129e-11 2.090841239137121e-10 9.681070744787238 1.2919339967250547e-11 9.566090711068944e-12 3.5078561781474147e-11 3.585678918280996e-11 3.4706113513582833e-11 3.5095991775188175e-11 1.775154220044475e-11 4.7462042230820805 16.011006275730892 21.560584519328238 23.26328374602601 21.042193930519364 5.9999393283524345 4.494491844994542
3 9.382203295007848e-12 1.1101131158588803e-11 1.5452476480608337e-11 2.2153797242856638e-11 3.6416633075617986e-11 6.3524291961148025 9.447609245395553 3.823086211108366e-12 2.9651102525542766e-12 9.275516940267538e-12 9.485009816601096e-12 9.174721069859919e-12 9.279865404992021e-12 5.8909655421408004e-12 1.1690344347998425e-10 14.151710708850276 19.741936419253353 22.13953994186692 21.520269507081274 6.3876172519835 4.749045878329552
4 2.4233735788519494e-11 2.9124779805268706e-11 4.2600092099918935e-11 6.784453643254204e-11 1.3632038535251794e-10 7.917236363073141 9.301397613213638 7.918457211467621e-12 6.206079219198536e-12 1.9137447169270503e-11 1.957688599191199e-11 1.892475690649745e-11 1.9143105557480975e-11 1.2519761581240682e-11 1.1808009445914328e-10 13.73640368027816 19.40546390056798 22.08445928746679 22.030146696897052 6.4669298745871595 4.797036625116799
5 2.8248298706685784e-11 3.473603206620885e-11 5.482606581546868e-11 1.0517568557354436e-10 4.11596501890712e-10 9.173387258177929 9.217147873965114 7.368521801536872e-12 5.812750660384423e-12 1.8085889612531348e-11 1.850745846913398e-11 1.7880498836141367e-11 1.808777388058241e-11 1.177842938841515e-11 7.566150360669087e-11 13.463494762627716 19.253073582089723 22.213441428450142 22.667426537076523 6.498592336124968 4.8117190339338345
6 1.825067115430742e-11 2.251912375031366e-11 3.6023538834011266e-11 7.329110903338828e-11 3.7483538424851007e-10 9.533916238443398 9.191821307099216 4.68866461332228e-12 3.688616960519056e-12 1.1921936057186702e-11 1.22035582035131e-11 1.178374387652743e-11 1.1920227831697286e-11 7.421078028288836e-12 4.6138549817537765e-11 13.691271799002664 19.56357638689092 22.617577753373677 23.21171379930228 6.462994334343363 4.78374429942535
7 1.3185344111753478e-11 1.6235945929479026e-11 2.5850357180281904e-11 5.291261667151306e-11 2.4485847648637956e-10 9.624121392752315 9.080142351003541 3.5371117249948106e-12 2.7654470232087545e-12 9.478762664044335e-12 9.70527542092686e-12 9.36676388421933e-12 9.47527398484362e-12 5.4768723501947316e-12 3.4871195025368405e-11 13.988810967398534 19.922424754262376 23.02353342572951 23.680281468526733 6.3306699765997125 4.685473971334073
8 2.2151347719980055e-11 2.7148378478733964e-11 4.245462067916695e-11 8.366454140206165e-11 2.6101626216629424e-10 9.604601037267235 8.575657431573415 6.416233058885356e-12 4.9839077696562055e-12 1.8135550870697953e-11 1.8573185926673415e-11 1.791745928265419e-11 1.812582551025714e-11 1.0036772637672044e-11 7.73134358161319e-11 14.396773998292007 20.20505879747804 23.26106739417969 24.014753001715864 6.147103858155923 4.552544402096041
9 1.6148466235401017e-11 1.9653622813283314e-11 2.9964484232239955e-11 5.5929808600947503e-11 1.2927184020349342e-10 9.414859522982164 8.039526238114211 5.199932317140926e-12 4.005977340577485e-12 1.5625075918276368e-11 1.6005165650343245e-11 1.5434171417312505e-11 1.5613284146609883e-11 8.17309045793132e-12 8.495740095975611e-11 14.798074847434467 20.475442726980905 23.457970252679402 24.253581448122638 5.9259124349190415 4.392935873520721
