 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 5.4477929046764375e-12 5.999308947605007e-12 7.098291996444157e-12 9.29144637250276e-12 1.0850602395837644e-11 1.495917104835518e-11 9.71041587213598 9.688848061964945e-12 6.7644676811201914e-12 2.6497230268136847e-11 2.712979096993975e-11 2.6319322709664645e-11 2.6448585372855814e-11 2.454449667123536e-11 9.42011655195567 17.915456246934337 21.556719989259566 22.228338485589045 20.855252144564698 5.325297714715357 3.944057459056847
1 9.24423590531247e-12 1.0269550334450225e-11 1.2359949898582918e-11 1.6700295141661404e-11 1.9756907165908245e-11 2.7809278324406532e-11 10.399863082997445 1.2109955441096925e-11 8.743063072222255e-12 3.1468917282957347e-11 3.222088260261473e-11 3.1247750291058306e-11 3.140845641568333e-11 3.062047910411414e-11 8.219848432218612 16.918001654265755 20.654424418348068 21.679518584050907 20.974257783182633 5.696531096034669 4.219670545860841
2 1.708209745027083e-11 1.9200970476387164e-11 2.3744112794116542e-11 3.389983583717022e-11 4.1528835134452784e-11 5.904060610205633e-11 10.962260240510005 1.57451755840579e-11 1.1698535294860716e-11 3.906463275132634e-11 3.999882776870603e-11 3.877679017806987e-11 3.898583859929534e-11 4.037857367655043e-11 7.043600741997144 16.040379389376344 19.876030431371195 21.230799025872116 21.130655397672317 6.07197726406836 4.4973251673796355
3 2.4308170549151174e-11 2.7945430056430384e-11 3.638377398158533e-11 5.918704319177206e-11 7.730852692781628e-11 6.423447104738837e-10 11.725655493361444 1.3496682254519228e-11 1.0442738966809754e-11 3.224099062226901e-11 3.3012426124952374e-11 3.19911700725273e-11 3.217240809522186e-11 3.4255874581778636e-11 4.128259430092181 14.461601604300494 18.592953702008458 20.637776363078494 21.64670659743749 6.5675282852719015 4.861027714191707
4 1.175802573656159e-11 1.36002006601834e-11 1.799975419975879e-11 3.077020685671223e-11 4.164252238740504e-11 1.6989440459518197 11.470135469406879 5.799157836225475e-12 4.520134124086087e-12 1.3770599973044738e-11 1.4100161310065956e-11 1.3658000285814129e-11 1.3739535534316715e-11 1.471982919814712e-11 3.196702802657765 13.988835228155983 18.15166023991085 20.32033030676509 21.55048294536951 6.5854785343392725 4.864719135762167
5 1.602195952241629e-11 1.8680159086197908e-11 2.5272478021744138e-11 4.6425272578498674e-11 6.670491744656918e-11 3.4774432922803857 11.108915951579608 6.980191780442215e-12 5.4702996931718244e-12 1.6686227035075142e-11 1.708546784040226e-11 1.6541882612415916e-11 1.6646121723648893e-11 1.7547981599646084e-11 1.8437032842890178 13.51603882780405 17.721677931160404 20.02319242820071 21.479831327195217 6.529007054564363 4.811700734501414
6 3.223501994894912e-11 3.7838311477218043e-11 5.2143300095683056e-11 1.0206678990642965e-10 1.5626847498055404e-10 4.367643581596953 10.837216324581254 1.2967420720549938e-11 1.0181198904494949e-11 3.148234116447247e-11 3.2231214470777675e-11 3.119017447700953e-11 3.139774273210152e-11 3.2315981579891515e-11 4.4004601422481645e-09 13.135301707622698 17.338728451576902 19.708584090803047 21.309673576884997 6.41338406768395 4.719614293724467
7 1.1816001714930637e-11 1.3895785789040297e-11 1.9206466646243723e-11 3.803465846685284e-11 5.982549589671973e-11 4.6438004751468185 10.73562462675248 4.753327568144522e-12 3.724149670767682e-12 1.1771745898610435e-11 1.2051567859767231e-11 1.1656307878805322e-11 1.1738167058237995e-11 1.1703129240030374e-11 6.936401109353464e-10 12.89746125668158 17.051288414165278 19.402814468913725 21.020632828145608 6.260684426633823 4.606102908309407
8 1.960495330694699e-11 2.3240237427966195e-11 3.2839083674435664e-11 7.064529190900789e-11 1.2487693026246339e-10 5.386165110437329 10.278925035669573 7.118275891943722e-12 5.609840789005839e-12 1.7333647582686608e-11 1.7745166068869964e-11 1.715429642592493e-11 1.728062910852959e-11 1.747189212968149e-11 2.8735259829895394e-10 11.935158123238839 15.915259675697698 18.218952092945447 19.856420993096954 6.043250841484565 4.445197021435858
9 1.6583471398518264e-11 1.9504836799246598e-11 2.6854250397681045e-11 5.219863395156465e-11 8.167673855151127e-11 4.658040081319119 10.561513975917997 7.2352424546578395e-12 5.595810607012737e-12 1.9732540904971833e-11 2.020012305364171e-11 1.9517716177628158e-11 1.9669223462525683e-11 1.7406736346219403e-11 0.330728478570256 12.903438201974947 16.9811708119569 19.281620232957483 20.934513902952926 5.837881281601602 4.293285567805419
10 2.2819684289846937e-11 2.6983452272652995e-11 3.760532619972172e-11 7.601480894505518e-11 1.2540246453886136e-10 5.13682216046179 10.089532984699087 9.45143331623271e-12 7.330197708422632e-12 2.566918139061104e-11 2.6274555835842127e-11 2.53762027914046e-11 2.5582145966425067e-11 2.287129408861493e-11 1.1802264677602525e-09 12.113114811735633 15.99272647674372 18.210030326251573 19.85221527894421 5.600231703075947 4.1189731898862645
11 1.4385882150204048e-11 1.7037406228436533e-11 2.375330873815614e-11 4.779541224081434e-11 7.884794531092654e-11 5.205514842917703 9.85841482117011 6.078938353852076e-12 4.699162367517118e-12 1.7013845350136714e-11 1.741008716752801e-11 1.6811159803667036e-11 1.6953100653913778e-11 1.477975530142154e-11 1.305826510975329e-09 11.907151083621029 15.685190063248314 17.844913817080315 19.484963177519152 5.410452274391125 3.9798444960740103
12 1.802243635354529e-11 2.1369599728689908e-11 2.976795300983258e-11 5.94440220036921e-11 9.767748804961105e-11 5.260908921393823 9.661368439303812 7.778718454003404e-12 5.997772915105826e-12 2.2313056174626708e-11 2.2826582837068324e-11 2.2037113926815603e-11 2.222922155939837e-11 1.9053946107811288e-11 7.841710610735832e-09 11.748062598368847 15.44001519116516 17.54867900128044 19.18630031457366 5.268568269888718 3.8761040644220817
