 SFE SAA SIR EFE EPS WFE WAA TFE TAA TIR
0 2.6626579013823615 42.768193097128865 8.499657160857746 78.20819153387437 31.311001787394414 16.40216824167976 20.495600929847043 -23.32257703872188 -0.8565178990659225 2.437766201253107
1 2.6761384117255465 42.824734766913025 8.376216552153618 78.10482236831906 31.279113359448992 16.417737140871377 20.53455335682419 -23.288442412601707 -0.8948598852060711 2.428542748356599
2 2.6842118019357275 42.875795323962755 8.26316449973232 78.01140558931644 31.307759120675147 16.426304344489832 20.541026631910423 -23.25031672788706 -0.9340609624216599 2.4204351088685967
3 2.693230199649164 42.929986483549044 8.14248718006148 77.91031953005884 31.323396360790003 16.432735273644997 20.55173280519992 -23.210096163111324 -0.9754224756491596 2.412897783027175
4 2.7023461136834936 42.9859924805264 8.016471639398828 77.80346598610768 31.336771254071532 16.43804038491814 20.56322325559972 -23.167660954430662 -1.0191629464715057 2.406612721784483
5 2.711215283928859 43.043485252307384 7.885436472911382 77.69071050822913 31.34425428428856 16.441812803320186 20.575996309974506 -23.12296845309827 -1.0652556953508823 2.4021572173463133
6 2.719313853981428 43.101737141917916 7.750564618131226 77.57263090678052 31.344045269907323 16.44367265202232 20.59011937421896 -23.076002611807827 -1.113515119775809 2.4001315178694105
7 2.726008654833462 43.15987632551305 7.613425790639573 77.45020123295721 31.33398431589715 16.44336667869786 20.605637800444534 -23.026822052087326 -1.1635807172203787 2.401110625525862
8 2.7306020434121256 43.2169623247443 7.475873976824864 77.32471842131083 31.312072532502732 16.440878243483834 20.622612454001178 -22.975551954269676 -1.2149566527789235 2.4056132309228113
9 2.7323821828810795 43.27209541190768 7.339863213035773 77.19767793076315 31.276661177205938 16.436524010398635 20.64114778614416 -22.922365091983643 -1.2670628131322565 2.4140786225393103
10 2.7306771645370027 43.324501732639504 7.207301896777547 77.07068166001518 31.226682909459708 16.431019032986377 20.66140064522253 -22.867467461836796 -1.3192843381461006 2.426853057758056
11 2.724910060321493 43.373592969812385 7.0799424227461945 76.94537668175059 31.161831819709423 16.425509431181563 20.683570183493178 -22.81108904648856 -1.3710175797599276 2.4441832676765736
12 2.7146506354036566 43.41899612545437 6.959312788909836 76.82342644417753 31.082684301665836 16.421568136298042 20.707864081688367 -22.75347820719733 -1.4217111030120775 2.4662150616330054
13 2.69965966895941 43.4605548504479 6.84668762354917 76.70650765221674 30.9907452582284 16.421154461379206 20.734438962381752 -22.69489784391869 -1.470900861341617 2.492995142816016
14 2.679922666619423 43.49830655042904 6.743092775302856 76.59632225923883 30.88841024441948 16.42654260627204 20.763316772178758 -22.63562217715129 -1.5182384063599037 2.524474793680849
15 2.6556712816081887 43.5324413636515 6.649335263565376 76.49461171584733 30.77883683011122 16.440227763625927 20.794284897165948 -22.575933863344655 -1.5635106632120332 2.5605146298064088
16 2.627392796455733 43.563249800035614 6.566049297848464 76.4031601353885 30.66572217610373 16.464820322992217 20.826794678232854 -22.516121693877675 -1.6066497046713304 2.6008899521707765
17 2.5958301887178337 43.59106556934686 6.493748889987556 76.32377429305924 30.552989640685013 16.50293867540686 20.85987890327853 -22.45647922508576 -1.6477313308482788 2.6452962993566813
18 2.561977043997477 43.61620923971564 6.432878106679866 76.25823154321343 30.444396069404327 16.55710974930551 20.892111358519738 -22.39730449708057 -1.6869620476460003 2.6933547073226816
19 2.5270723545986624 43.6389372708235 6.383850948991801 76.20819182076069 30.34308269131873 16.629684340403006 20.921628903672286 -22.338900658802807 -1.7246550005599588 2.7446160506276995
20 2.4925997374351847 43.65939989591371 6.34707396968601 76.1750764202321 30.251104449950574 16.72277200706612 20.946228507276246 -22.281576910183958 -1.7611965231460935 2.798563781708458
21 2.4602937854802933 43.67761034928134 6.322946078339169 76.15992325509265 30.168982780184862 16.838198003459535 20.963539282566632 -22.225648780293067 -1.7970061682963558 2.8546144914409637
22 2.4321534255427113 43.69342707803948 6.311831847065386 76.16323454543769 30.09533298937213 16.977482317523265 20.971255001598962 -22.17143644836803 -1.83249419456104 2.9121160692765145
23 2.4104588571397745 43.70654983488089 6.314007361767846 76.18483714467574 30.026617412122718 17.14183773614587 20.967398802925633 -22.119259737198472 -1.8680211922697643 2.9703439113183756
24 2.397785583126265 43.716529841810534 6.329581406773012 76.22377714133927 29.957068112450226 17.33217935833272 20.950581843885065 -22.069428707606153 -1.9038646063792408 3.028496575072926
25 2.397006927197397 43.72279346366166 6.3583992782252094 76.27826861078556 29.878808390389448 17.549132689413984 20.9202139756533 -22.022229449108433 -1.940196213232571 3.085693336077491
26 2.4112759005936564 43.724678008596754 6.399941057122017 76.34571155065319 29.78218258696488 17.793023260020924 20.876628510158305 -21.977905617792448 -1.9770731826978776 3.140976947802569
27 2.4439787101868107 43.72147731812575 6.453229703765633 76.42278665698663 29.656281442199884 18.063829953865508 20.821094742143096 -21.936637363960592 -2.0144434813462593 3.1933251625095522
28 2.498655545734225 43.71249372286486 6.5167657643490156 76.50562557908522 29.489628278600605 18.361088909911114 20.755709472213237 -21.898520247981697 -2.0521644382505233 3.2416739651341833
29 2.5788890110917277 43.69709189938841 6.588503993573507 76.59004574957368 29.270972097496234 18.683745825197644 20.683178962212775 -21.86354723808347 -2.0900316620457056 3.284953995765133
30 2.6496151854001733 43.67826566002361 6.626748242551571 76.71905764043069 28.68810542455294 19.019495767854295 20.36245731884591 -21.820458422357653 -2.127007204930281 3.334724644853095
31 2.791180801863611 43.64911083810543 6.700572285087753 76.79925752224118 28.305532179727752 19.390400424665618 20.250681593091254 -21.79102221799424 -2.1641658190948294 3.3628818392998445
32 2.9731615961433726 43.61300538707544 6.772790829947475 76.86626567749713 27.86106157702955 19.78512332555829 20.14304625393047 -21.765092185938514 -2.200533754475827 3.3796553091714747
33 3.19406135187215 43.56951973166773 6.840410823751367 76.92021712713435 27.340838251163838 20.1935738664752 20.036870192643754 -21.74129350127343 -2.2363040900554747 3.386959191927824
34 3.454584996750149 43.51882181798247 6.900437004226234 76.9598483951006 26.744655782799253 20.608962141989778 19.93310183279151 -21.718917967215532 -2.271485525299035 3.3851987084768016
35 3.755210083746688 43.46126154313871 6.949947929843177 76.98468480017155 26.07601962713758 21.023969727286712 19.83208284617563 -21.697334957506698 -2.306191776220181 3.374725570008733
36 4.095771570745265 43.39729947651239 6.986392114111927 76.99524809889166 25.341308419699768 21.430872447883768 19.73345941654457 -21.675938454169103 -2.34064706708721 3.3561304343548075
37 4.475443795115742 43.32745729524785 7.007723383766777 76.99298402613755 24.5492045739876 21.822059776884007 19.636304470260846 -21.65417472365952 -2.3751700280041588 3.3302658052375897
38 4.892834769406404 43.252269476041164 7.012454939833044 76.9800869811799 23.709995064021744 22.190600564067836 19.5393090538183 -21.631580459069504 -2.410146537864506 3.298195274491262
39 5.367612114573307 43.167225785767776 6.989427834070663 76.95285834676677 22.801438487615876 22.511789854205666 19.425057255521196 -21.608240565825877 -2.4506379807070306 3.2485379628391797
40 5.858234611903308 43.08269933838732 6.9573460211806974 76.9252317046971 21.903645813019033 22.821077124704143 19.322620902520818 -21.583344306216766 -2.488039229929142 3.2053943960585998
41 6.37905644015413 42.994188441332454 6.908049960240529 76.89611053479497 20.992423614280774 23.095745663592908 19.21619500933494 -21.556888868145368 -2.5269397479398608 3.1607244214140975
42 6.928918641836352 42.90190660338836 6.841386809965156 76.86791050201184 20.077207330022127 23.334822657823775 19.10508592224406 -21.529123920954415 -2.5676094216067233 3.114776967278441
43 7.505896155214768 42.80599764340503 6.7579077960504295 76.84295921479392 19.166431318207387 23.538951757492388 18.98903245603073 -21.50033193060295 -2.6101036520313703 3.0682700140637023
44 8.108213694660456 42.70649235331802 6.65835859515284 76.82306661350087 18.26714620474346 23.709896086912305 18.86828736296152 -21.470886813345082 -2.6542913377079964 3.021700451625864
45 8.734364627623176 42.60330270584474 6.543564773140864 76.80940036195264 17.385045627817817 23.850192280099176 18.743624475816762 -21.441225634334426 -2.699848243304049 2.975264678096764
46 9.383128595349575 42.49621916154018 6.414358330528361 76.80243332306597 16.52457705693113 23.96285582203824 18.616274674169297 -21.411808757710094 -2.746267441037929 2.9288606679638898
47 10.05355467324033 42.384911329734656 6.271515706109114 76.80193327676848 15.689091610693705 24.051185731139125 18.487819625135177 -21.38308340943845 -2.7928878301849633 2.8821256936436512
48 10.744921769053846 42.26893492557105 6.115704129492381 76.8069870676535 14.880995777433094 24.118683362215545 18.36006019112942 -21.355456434638445 -2.8389367228147298 2.8345039267234196
49 11.456684290235644 42.14774819482407 5.947436639824445 76.81605325315586 14.101882197552104 24.16906732445955 18.23487576392902 -21.329279440178308 -2.883580088068753 2.7853385214080957
50 12.188411602459237 42.020739711298276 5.767037661115822 76.82703733337026 13.352631181565647 24.206342848488234 18.114089143355617 -21.30484725668977 -2.925973044974166 2.7339791702779914
51 12.93972996548692 41.88726692858068 5.574621945862416 76.83738325884528 12.633485630390265 24.234873911045476 17.999348251359258 -21.282408524701076 -2.965303727290409 2.6798926037037596
52 13.710274688624848 41.74670172121578 5.370089678381186 76.84417450681558 11.9441085056448 24.2594106386579 17.89203134067286 -21.26218548685869 -3.0008255512653146 2.6227615952820234
53 14.499658038414216 41.59847631065305 5.153139462122693 76.84423797242589 11.283634400391872 24.285040095205396 17.79317779460405 -21.244398900667573 -3.03187568186086 2.5625587399644996
54 15.307455273393103 41.442121312825876 4.923298950223437 76.8342445492062 10.650725815709428 24.3170503130914 17.70344345945923 -21.22929347372502 -3.0578805025374742 2.4995847686244006
55 16.133207677067574 41.27728776643578 4.679970448998295 76.81080179005099 10.043641533690323 24.360719088320867 17.62307800094536 -21.217159427005495 -3.078351372247901 2.434466705359377
56 16.97643830191517 41.103747085531126 4.422486528232677 76.77053633608 9.460320231521859 24.421055072882773 17.551921893897045 -21.20834660544964 -3.0928752376570783 2.3681174432993486
57 17.836673942243213 40.92136657416952 4.150169048212683 76.7101664162145 8.898478168607587 24.502525911812562 17.48942186780572 -21.203268726495722 -3.1011047633249293 2.3016639028417236
58 18.713465895882987 40.73006267051241 3.862384475482091 76.62656711816851 8.355716230610312 24.60880627521824 17.434664874781188 -21.202396648030057 -3.1027518609606806 2.23635484255318
59 19.60640225171926 40.52973853984647 3.55858907642426 76.51683277380093 7.829629622655297 24.74256971987725 17.386431082413036 -21.20624076313845 -3.0975870574561974 2.1734612080249174
60 20.515105537593602 40.32021612121248 3.238359392534886 76.37834118765387 7.31791363982528 24.905336230048892 17.34326583135525 -21.215323619750023 -3.085445463328418 2.114181672362805
61 21.439211391431805 40.101174566013746 2.9014059459095916 76.20882331174323 6.818461363960256 25.097376362009484 17.30356892181844 -21.23014455733315 -3.0662386994160427 2.0595641298379657
62 22.3783262734736 39.872106913322526 2.547570942279786 76.00643948088393 6.32945307002263 25.317666238566115 17.265697430984158 -21.251138604415488 -3.0399711430605656 2.010450902591188
63 23.33196493141978 39.63230488567209 2.176813433296464 75.76986002471108 5.849440855732014 25.563886130131948 17.228076367140442 -21.278632244863648 -3.006758127895331 1.9674518859157724
64 24.299471182837465 39.380878211025234 1.7891876198577563 75.49834474800284 5.3774336441758495 25.83245805966252 17.189310211452227 -21.312799157436597 -2.9668431445253107 1.9309463870720156
65 25.279928326618794 39.11681050011739 1.3848213299278658 75.19181318775244 4.912985889478479 26.118622648485456 17.148287749806908 -21.353619682600964 -2.9206105935343927 1.90111144044863
66 26.272067783099278 38.839049075120705 0.9639019098887456 74.85089630469022 4.456287847395402 26.416559735183604 17.104272652999732 -21.40084836885165 -2.8685903965588673 1.8779720336223231
67 27.274186012823638 38.546621795971845 0.5266758285041054 74.4769606564358 4.00824742362874 26.719559146329512 17.05697305462601 -21.453994323540083 -2.811451087811653 1.8614669594412865
68 28.28408001124387 38.23877038176682 0.07346638238436022 74.07209814021785 3.570545889755464 27.020246602764885 17.006584593130775 -21.51231904599373 -2.749979099137046 1.8515228734694134
69 29.299010436712663 37.91508743253974 -0.3952887622379901 73.63907788307915 3.1456450259096647 27.3108654893697 16.953802543830136 -21.574855562667906 -2.6850438232508584 1.8481284549720023
70 30.315698698946747 37.57564353689822 -0.8789814478899659 73.1812613757858 2.736723768744196 27.58360912265917 16.899799473886063 -21.640450793026293 -2.6175504598340407 1.851400351581799
71 31.330360609221163 37.22109142068499 -1.3767624010671806 72.70248670486718 2.347529472079253 27.83099135446376 16.846165482046285 -21.707830404535564 -2.548385112971032 1.8616330263600591
72 32.33877522674204 36.85273582906005 -1.8874625241302632 72.20693171201543 1.9821420431859524 28.046236701729967 16.794809177478808 -21.775682348031598 -2.478358418638772 1.8793259614952698
73 33.33638397721231 36.47256050450797 -2.409514233681863 71.69896830385959 1.644665905937332 28.22366516905273 16.747819982887716 -21.842752237882678 -2.4081546112552914 1.9051840373714601
74 34.318412552142696 36.08320690237893 -2.940882007140603 71.18302050728029 1.3388807409605132 28.359042019126196 16.70729690179739 -21.907941336189705 -2.3382923777837656 1.940090045033179
75 35.280006881995284 35.68790275347954 -3.4790116798199495 70.66343713758893 1.0678929335196083 28.449859796972337 16.67515546009285 -21.970396539350457 -2.2691024308066887 1.9850515555817534
76 36.216374492360984 35.290341979956025 -4.020807701745157 70.14438659935416 0.8338325170879739 28.495519919833104 16.65293155035213 -22.02958166643349 -2.200724813791826 2.0411270488587916
77 37.12292353124623 34.894520766836735 -4.56264647071377 69.62977716289723 0.6376340406696234 28.497385247048033 16.641606121525648 -22.08532061155374 -2.1331268221073567 2.109337866186812
78 37.99539346038478 34.50453784778234 -5.100432043309709 69.12320183639063 0.4789255827209241 28.45868440010879 16.641476135094866 -22.137805443057324 -2.06614022814928 2.19057318800667
79 38.82997353217232 34.12437031681854 -5.629697956604173 68.62790342969733 0.3560316426668097 28.38426330508489 16.652093773797308 -22.187566109513742 -1.9995141486828891 2.2854951653258895
80 39.62340734361908 33.75763940795176 -6.145755350838645 68.1467532084447 0.26607792812974934 28.2801977985361 16.67228738319182 -22.23540280843163 -1.932977347322087 2.394451028288453
81 40.37308353839047 33.407383409914345 -6.64388286538025 67.68223605301242 0.20517394218673424 28.153300193679904 16.700265456136705 -22.282286915175828 -1.8663014009426742 2.517398829035156
82 41.07711371009585 33.07585673745127 -7.119548178103382 67.23643626133139 0.1686451614834227 28.010568924315137 16.733791956219857 -22.329241017358967 -1.7993546914752347 2.653853454105288
83 41.7343984306389 32.76437436450634 -7.568645395246369 66.8110207030693 0.15128995216417523 27.858640408610402 16.7704102122797 -22.377212184414116 -1.732137414771245 2.8028592596026685
84 42.34468101451857 32.473218587418465 -7.987727901474494 66.40721938362995 0.1476441392637578 27.703304091257994 16.80768555627689 -22.42695437612168 -1.6647902424668013 2.96299451290262
85 42.90858645729924 32.20162022256146 -8.374214043020766 66.02580679930311 0.15224393420583907 27.549135252931226 16.843434972807007 -22.47893540055574 -1.5975737532855525 3.1324103618846424
86 43.42764050229765 31.947819155197887 -8.726544120692006 65.66708986466708 0.15988199047967594 27.399286959991198 16.875915088876052 -22.53328086177254 -1.5308214208545314 3.3089035403055633
87 43.90426163787107 31.709200383443466 -9.04427190479185 65.33090894858154 0.16584988444332016 27.25546449051088 16.90394673988938 -22.589762170035936 -1.4648745865636275 3.490018075811735
88 44.34171775461241 31.482492531124205 -9.328081583175427 65.0166572749455 0.16615418252580164 27.118085118033008 16.926963835711813 -22.647828584286877 -1.4000121223380178 3.6731675958281573
89 44.744039854614236 31.26400779208404 -9.579729968254624 64.72332079056693 0.15768577516848079 26.98660558759973 16.94498524142769 -22.70667594928005 -1.336389317461198 3.855767264590584
