 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -8.914103125671298 657.1571634978307 134.68697975041724 -164.4552492603073 66.38507842667775 27.781653463593216 3.205028404116751 -35.756118593656474 2.721087046482163 -3.565260994824115 -11.165480989807175 5.862239206851694
1 -8.801402515147048 662.4108651445058 136.0552494455713 -148.59341020706336 65.0427965214153 29.079989155485585 2.6132866384716227 -38.3109836711861 -0.018724752249914656 -3.9071743172108646 -10.719462517996728 5.642398494564974
2 -9.650305193219069 682.1114293427918 141.25246724257227 -141.90443345955305 67.57523282649326 35.55535554876622 0.22516320041169102 -42.58842401116291 -7.83844042034157 -7.104430757287847 -17.269200311377134 6.737293945924726
3 -10.50850624687018 701.6732766000848 146.32611651551557 -131.0702011841774 72.63635701842144 41.740624749019105 -0.45032124615103974 -46.10450469708718 -11.688709731232208 -9.254633077787586 -22.325438738210167 7.394215896680095
4 -10.919106668940415 707.7205284941225 147.96063684894375 -127.54975682252902 75.2441125806492 42.59948317579938 -1.186293236940422 -46.867907100431175 -12.526833891740534 -9.855242387303171 -24.345548015313607 7.7537739655690565
5 -11.316885122966333 712.2097680028468 149.28266216967094 -128.83785414182404 78.84821426726486 43.15614765538039 -2.6858440883004437 -47.80213598154293 -12.835691235574574 -10.382437881012294 -26.798196641580525 8.31568841367572
6 -11.640712591848612 712.9505377267409 149.69768766000493 -130.47217626201692 79.54638692624954 43.9757370690009 -3.5621899118002496 -47.61664109196594 -12.938308832814869 -10.522194597475295 -27.700718852448745 8.468076628373577
7 -11.472655546779405 699.1271919769185 146.4401646914938 -122.01981674963338 71.07540553034268 40.555341137945334 -3.2637346488130383 -45.011533769468784 -11.791368141213457 -9.403588484538364 -25.685417221869784 8.07242981544644
8 -12.573991392402858 715.457997560233 150.69816597791285 -140.74812527440508 85.28778714747648 47.08132899372697 -5.171416047064252 -46.89146858606461 -13.275656329581023 -11.066298963949047 -29.871513153793313 8.847856652830743
9 -12.219812762036337 698.6195300970112 146.4551581635223 -132.28300706346675 77.21618446496147 42.80973668634809 -4.169892513751924 -43.59295381821196 -11.975732627035688 -9.7692665188434 -27.17503256641947 8.301926661143963
10 -12.264333067667899 692.4087229398033 144.8936458878052 -132.21621347339087 75.4924497803203 41.45237705331353 -3.762569409863656 -41.64992124497504 -11.465818281336276 -9.28776281196455 -26.259808918368357 8.10193779553797
11 -12.078378204960538 685.1771828132479 143.26521114545244 -131.9899577194155 73.28882835104153 39.98185840237038 -3.393802891786332 -39.84643449115267 -10.987306600714156 -8.821429989399611 -25.2638098746539 7.8686493603506165
12 -11.716022707691298 676.2732824424496 141.35689168851056 -131.67705739676475 70.7736719109443 38.39980000422652 -3.0454189836585153 -38.19154318282446 -10.55910219902995 -8.368844224006065 -24.18085541727894 7.6023393413020495
