 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 1.2555378973927745e-12 1.3835236501988695e-12 1.6187734678728476e-12 1.666263223248334e-12 2.2028938321633885e-12 2.1251820903720394e-12 1.4075371705149269e-11 8.393253177382714e-12 3.90742341004583e-12 2.2018656538909547e-11 2.2526938254023126e-11 2.1796918414094592e-11 2.2084700664011115e-11 8.205613586293678e-12 18.369378344260795 26.1095346108751 30.7231324293675 26.724639502836194 1.2170615003176564 4.9267961877038005 3.73737397804774
1 2.0917145851053214e-12 2.310580365729142e-12 2.7118561666534814e-12 2.8162508404241714e-12 3.708319417006334e-12 3.6110277357560017e-12 2.94936668535857e-11 1.1632091106432395e-11 5.820970594711161e-12 2.891547012192393e-11 2.958762062013004e-11 2.8619948577914446e-11 2.8997591537293705e-11 1.2089900178336596e-11 16.925436972424176 24.464312087407755 28.956944429949782 25.52779571629526 6.42582131525649 5.14435656565748 3.8997740621043184
2 2.7707081806943495e-12 3.0640305008671035e-12 3.6009592289359402e-12 3.774990366456442e-12 4.937212217144386e-12 4.8738882192315176e-12 4.737376203151629e-11 1.39217002159686e-11 7.244847362786151e-12 3.350510809207655e-11 3.428894267991335e-11 3.315770509493692e-11 3.359466555566976e-11 1.502402708312614e-11 16.22419544281229 23.715782980044196 28.164453977907325 25.044341221007066 8.047675079610407 5.306525439688955 4.020486080743094
3 3.6212354040602986e-12 4.016298997573353e-12 4.738422228637913e-12 5.026150033668146e-12 6.5394671526736006e-12 6.663185165018484e-12 1.236807480982399e-10 1.4746098741944265e-11 8.221836649358168e-12 3.497464622836512e-11 3.579280004783623e-11 3.4602115619347795e-11 3.5057204564180406e-11 1.6506292197994082e-11 14.787260935549233 22.26997073236192 26.727407073867766 24.234144093791127 10.42860633280987 5.526615321139014 4.184201280038013
4 2.735040395195874e-12 3.039518321056546e-12 3.5948979102399527e-12 3.853706081510813e-12 4.980256381369686e-12 5.1764425574963235e-12 2.4033000181290806e-10 9.996226917282127e-12 5.76103876380565e-12 2.323143040544793e-11 2.3774462360779334e-11 2.2998650684780834e-11 2.3282044313898008e-11 1.152935014030959e-11 13.930674014413372 21.328973548944628 25.71996565514743 23.55858272625141 11.268963532885818 5.6076717578613895 4.244171141690895
5 4.857289132386225e-12 5.421321124702837e-12 6.4480659532311275e-12 6.989829951950982e-12 9.002384769260202e-12 9.213331231366558e-12 1.1295234230308169 1.5469993073576102e-11 9.213142600312031e-12 3.571584984908085e-11 3.654794261472824e-11 3.535301255852203e-11 3.578680909066042e-11 1.8257713222741423e-11 12.91982776435842 20.227470919982252 24.54853033860202 22.76798866074718 12.065378143054735 5.596142981588579 4.226352504486226
6 6.491100645046625e-12 7.279640627061974e-12 8.71087692577147e-12 9.549751363246353e-12 1.2245249833004478e-11 1.2261087170838456e-11 2.898178924834454 1.84243834628244e-11 1.125203324729884e-11 4.191003570973313e-11 4.2882419466723476e-11 4.147835266767449e-11 4.1984815622845553e-11 2.247378634113545e-11 12.025868963975277 19.145161743076986 23.32374633476236 21.833586875713785 12.382589855582284 5.526657426382134 4.166687008564952
7 2.8265350846885793e-12 3.1775464688957055e-12 3.8166694672240105e-12 4.236473125579933e-12 5.41215518048017e-12 5.398544441397369e-12 4.10383555390886 7.199296383813328e-12 4.5053503547354565e-12 1.597962027112758e-11 1.6348913153627893e-11 1.5812742485726567e-11 1.600473444012045e-11 9.106546683972207e-12 11.161223309620592 18.063522997647365 22.086166088771776 20.85057397837995 12.474453361398675 5.477044701587009 4.124483375833226
8 3.024156161980763e-12 3.3906313279001268e-12 4.065101513323824e-12 4.569463750826983e-12 5.813612727316737e-12 5.990920393089221e-12 4.969181195059034 7.1101384787660566e-12 4.551005644438994e-12 1.5279414164546253e-11 1.5630662729206788e-11 1.5117656270025614e-11 1.5300039839387567e-11 9.368681797941311e-12 10.383444352204043 17.034678703272352 20.883444685797713 19.847450686396176 12.343457381530882 5.433757602039105 4.089070366873391
9 1.2315737943553419e-11 1.3719778505593536e-11 1.6394609276223145e-11 1.8752401799874947e-11 2.4035033816087304e-11 2.6999234122987137e-11 6.366265712797536 2.3837087447700023e-11 1.5929986562526795e-11 5.004867233068299e-11 5.119060693247945e-11 4.9511688592177053e-11 5.0104793895310304e-11 3.2842996895143624e-11 8.926246263366606 15.387673115660956 19.098958933668037 18.509799809726864 12.566833586095964 5.403398175901679 4.060981725235831
