 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 2.8724553688831946 624.1506022453843 140.24838982409173 -223.36763762166467 56.647028370514 53.435692619078175 -0.7251517807981767 -24.42987651348476 4.037760023601824 -5.05031078958824 -6.88468600469718 6.170480891296069
1 2.8847480297509005 625.4837437611131 141.16037304448503 -197.66205475958267 49.85834418392007 46.539447226512564 0.21580637875219644 -26.770003246049562 3.046974522112543 -5.357107177650105 -6.264313032816634 5.248969284421882
2 2.8083342754038867 627.3302185884875 141.90839396963077 -188.39233535814273 46.94622957349443 43.54446383964445 0.5357975422887034 -28.384838517823745 1.2447316218431697 -6.240652101352368 -7.0582103265622855 4.808379929547865
3 2.7009337866384486 629.7104488909507 143.03359730827447 -176.9318442272 45.05571321634683 42.793045927232285 1.0048304743431213 -30.551852619960954 -1.418692977432931 -7.664960227652012 -10.2425481759714 4.925157318747988
4 2.6117951365719527 631.0338257453136 143.47442735643 -170.86668590088746 43.44903973621366 41.51726639302795 1.167800916283337 -31.272120685761678 -2.522907814719054 -8.14551393768577 -11.526907242939128 4.96644205386238
5 2.5115538812192693 634.4836346455489 144.51545133470688 -164.33737389951386 41.90420373287775 40.067450763015074 1.3825738660200226 -32.04444744470072 -3.380329316488819 -8.520935673402132 -12.626770047253398 5.012611890340702
6 2.484784802939882 636.8424159004246 145.13069944522906 -159.17732753493254 41.01876683523824 39.63186932812662 0.3980255722691002 -33.12104873913335 -4.227493417943874 -9.295347832718635 -15.72819662525696 5.787735015705536
7 2.4998685212348306 637.2088887683103 145.22498439292013 -154.09471929940182 40.00044004913512 38.61703529972314 -0.10462647486601107 -33.632451734968825 -4.234774528720381 -9.680806393658315 -17.37559362612908 6.267481893760116
8 2.4502929145237067 637.4839863443426 145.77411394531754 -143.59886973192602 37.28788953311903 36.47159039409664 -0.6208845894442003 -34.60361790542251 -4.261674075926718 -10.230412539562266 -19.40804872592805 6.954770303258126
9 2.7902791195332197 630.7726734641074 143.17759131057775 -148.73594609097387 38.807260756117856 35.810804150230446 0.04469891067588705 -32.455514919683274 -4.264271490061979 -8.695452921278715 -15.25086955807092 5.655903374848702
