 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 4.2432956240222954e-15 4.656569832949737e-15 5.4202472295007845e-15 5.003334283596177e-15 7.06369630005652e-15 4.692671650375899e-15 1.6016375473370243e-14 5.6624304070655126e-14 1.1262022724189706e-14 4.3532585722922635e-14 4.453449814141474e-14 8.132438389926742e-14 8.239816101079417e-14 0.006252142743545306 0.11561959589431596 0.13315460700782064 0.1340053117011179 0.09354351582973135 1.5339882834025366e-14 0.02783019200123969 0.02117467084739422
1 6.477152641717703e-15 7.16681791895224e-15 8.454226012121489e-15 7.933673436520327e-15 1.1316183941530496e-14 7.633293895668246e-15 3.843993228656646e-14 1.9451358710933988e-14 8.773748177595385e-15 4.1641547807491596e-14 4.261643917309157e-14 7.776207535347355e-14 7.87866500515717e-14 4.258633920041949e-14 0.09245151782701927 0.11662677785288889 0.12370862516866127 0.09693696791604618 5.934032456341193e-14 0.030235721949211102 0.022950420011301823
2 6.0881305010743604e-15 6.7621505621319395e-15 8.024654606574255e-15 7.624718542730209e-15 1.0880487314097642e-14 7.409850716234488e-15 4.94414915415251e-14 1.3323874834080555e-14 6.715907088479943e-15 2.983221960057044e-14 3.052825146640943e-14 5.572502011411174e-14 5.640997585216056e-14 2.8316804506889814e-14 0.08269097490096634 0.10902351972201406 0.11783890307067375 0.09589880584251292 2.2464200881898576e-13 0.031934268120629127 0.024187857278805146
3 2.4619603036261212e-14 2.746691518607794e-14 3.280728393224423e-14 3.152247335914279e-14 4.506688875327382e-14 3.104406433549661e-14 3.6608521053157406e-13 4.129379095829041e-14 2.266304083561607e-14 8.137429510021769e-14 8.325465741905422e-14 1.519502201777934e-13 1.5379479556856095e-13 9.101713925488085e-14 0.07118529799345291 0.09745777840597135 0.10689228279432567 0.08923685752516029 0.020228311520756936 0.03423509899262342 0.02586846266490479
4 2.6764409166768464e-14 2.9937519248130904e-14 3.5887861528112096e-14 3.483299153696409e-14 4.966552599311961e-14 3.4160813360824386e-14 6.692958470875556e-13 4.0393205104798104e-14 2.2841660368934466e-14 7.479116379737609e-14 7.649227248135879e-14 1.3960846795238264e-13 1.4127492929949118e-13 9.134788269658122e-14 0.06626497122250502 0.09226041572964966 0.10167632409902462 0.08580830312089598 0.026253057701873812 0.03489824477418881 0.026344321947288554
5 9.32402864723954e-15 1.0477770719452582e-14 1.2642759709550438e-14 1.240055425557061e-14 1.7698406193636858e-14 1.2094549385717759e-14 8.536760216755145e-12 1.2176738753054066e-14 7.12793551774026e-15 2.16434466614741e-14 2.2126164846301518e-14 4.038628935195541e-14 4.085802649128829e-14 2.809422698758906e-14 0.06087750726654473 0.08703242957036864 0.09667849074196162 0.08283033447961549 0.031969854995064 0.035565017100027435 0.026828175301124062
6 1.0495596904307919e-14 1.1833050873245544e-14 1.4340603964344683e-14 1.422046560199807e-14 2.022766366375436e-14 1.3467893400684156e-14 0.007397065457059303 1.279576157285703e-14 7.58810408460389e-15 2.2640238668448555e-14 2.3154055372915985e-14 4.226996673496118e-14 4.274875071117952e-14 2.9635826452853726e-14 0.05731838935220298 0.08330095631761575 0.0928780825091086 0.0803088854191948 0.03451271857153772 0.03476778472400002 0.02617028833244847
7 3.313849861084223e-14 3.741400047993459e-14 4.541193700028215e-14 4.563270334835818e-14 6.427584064943636e-14 4.302302226634943e-14 0.011535060750728477 3.8661722795654085e-14 2.3178239102082025e-14 6.791123011087472e-14 6.948688891429627e-14 1.2682414511360585e-13 1.2819738423593965e-13 9.012908668593838e-14 0.054382174486254056 0.08017138147526737 0.08963753512149167 0.07810896470708234 0.03623358778947432 0.03416139720446646 0.025687093346012678
8 3.622286766630112e-14 4.109921769203908e-14 5.020213865201031e-14 5.130235131551743e-14 7.168803889171936e-14 4.893714064424882e-14 0.018072731859877185 3.6695198586994205e-14 2.2704524665955152e-14 6.361881669106732e-14 6.51236357855998e-14 1.18923136555273e-13 1.2006183219034244e-13 8.684823408510265e-14 0.04785453384027478 0.07350664203164987 0.08306693557060738 0.07370102540155357 0.03881277827775815 0.033405013579360786 0.025070151412211215
9 3.5047214247313065e-14 3.95165507255419e-14 4.782312767565461e-14 4.92766371096643e-14 6.756692624558466e-14 4.533265082333618e-14 0.008764748656476555 4.30296589258482e-14 2.5572618800976367e-14 7.378435230117209e-14 7.555856785718718e-14 1.380981847740541e-13 1.3920507487382522e-13 1.0197686145619737e-13 0.05391216388625392 0.07886482703932375 0.08760851516345126 0.07625915389278454 0.03602382301539252 0.03320464952479385 0.02496711970847511
10 4.163445486045048e-14 4.7118266398336364e-14 5.726485301089605e-14 5.997783599053518e-14 8.127158942593033e-14 5.550932423886488e-14 0.014335691459180028 4.61874577421171e-14 2.8149366733886576e-14 7.766039674046498e-14 7.955356896106413e-14 1.454842689334536e-13 1.4647088087010396e-13 1.1204143635642014e-13 0.048499123031022814 0.07274122078809683 0.08128002687687155 0.07163035107353732 0.03712479126796897 0.03221124751092669 0.024187702661095527
11 3.1159172731763015e-14 3.527703727966789e-14 4.2856655593857603e-14 4.552104069784166e-14 6.073760107816142e-14 4.181249032099406e-14 0.014056235341442335 3.462473077650726e-14 2.1162893853057075e-14 5.685901736611564e-14 5.826500348724905e-14 1.0656289096666171e-13 1.0720210683973872e-13 8.588792212281208e-14 0.04708638676479213 0.07051566801382206 0.07859009637935722 0.06931131261588182 0.036498528159928205 0.031526506081340167 0.023671306954235204
12 3.514645346073909e-14 3.976195068309338e-14 4.8225000656377236e-14 5.194860996948154e-14 6.824292376842987e-14 4.7443853312072546e-14 0.013460987451475642 3.944980075352098e-14 2.4168299142605147e-14 6.274326661500896e-14 6.430767551652928e-14 1.174980795430173e-13 1.1825437346297344e-13 1.0077932466459918e-13 0.045944945042060245 0.06845922873610612 0.07601470056554971 0.06698883887969174 0.035538268996534894 0.03093630376931283 0.023227838034363815
13 2.168257202844589e-14 2.4501185470389886e-14 2.965265154863124e-14 3.240178301599847e-14 4.188914691590447e-14 2.948973396679352e-14 0.012991834539579993 2.4600928582732874e-14 1.5117608975633763e-14 3.767443294749648e-14 3.861926706306288e-14 7.049821040121858e-14 7.098060442593209e-14 6.506048304477814e-14 0.04486345965479509 0.06645215878310745 0.07349221684214427 0.06468401927003649 0.03446444853263843 0.030453162833116876 0.022865313802534617
14 1.702031829157621e-14 1.919977937958658e-14 2.316914272026505e-14 2.569853203178546e-14 3.2655462883192646e-14 2.349880572953153e-14 0.01273122050673906 1.9537859951786126e-14 1.2054713077515031e-14 2.896867975757291e-14 2.969302301993564e-14 5.415921199139951e-14 5.4549882711080496e-14 5.333873700731502e-14 0.04383277516367479 0.0647026274661068 0.07133408646588103 0.06276373303823468 0.03373159856300869 0.03007196249482483 0.022576454098504093
15 2.9329612259836804e-14 3.3022695175157295e-14 3.971433529217437e-14 4.4719025148318626e-14 5.5743102711039544e-14 4.131721406015566e-14 0.01234551919522936 3.437921799884086e-14 2.1277739490030343e-14 4.9452203844763945e-14 5.069180140649718e-14 9.239279318888591e-14 9.309005602507854e-14 9.718010097781863e-14 0.043215079719968234 0.06351910070575174 0.06978222690710041 0.06136044883593871 0.03324513388940132 0.029855229115349876 0.022414298220950573
16 2.0318454800187884e-14 2.283773674744972e-14 2.7371932856045683e-14 3.1265550942810855e-14 3.820892167380354e-14 2.923856010904604e-14 0.011800847018752973 2.4484104203243026e-14 1.5194873061720934e-14 3.402196902663482e-14 3.487581834462799e-14 6.352510479527318e-14 6.402899051762821e-14 7.225503628983305e-14 0.04290894866292711 0.06267256566922857 0.06855432736575859 0.06018951860374741 0.03275071945520587 0.029788986959844835 0.022367020456448082
17 2.2067736072125065e-14 2.475757884138832e-14 2.9572305261468075e-14 3.428324787572682e-14 4.1097080108246103e-14 3.2486142428338846e-14 0.01143181407361912 2.7228415454810298e-14 1.6955131733678233e-14 3.6727810151062485e-14 3.7649841000847444e-14 6.85395796326654e-14 6.910078765418505e-14 8.371014273145065e-14 0.04263618968668982 0.062007593807298006 0.06758187677827085 0.05929279025975263 0.032518443924189726 0.02979975354781023 0.022375702232684754
18 2.2507119484565742e-14 2.5200042910439505e-14 3.000382160588078e-14 3.527080045072328e-14 4.158439458538049e-14 3.394682552143416e-14 0.011444476550043102 2.8166944906011145e-14 1.762622362344098e-14 3.704015873074018e-14 3.796968826351614e-14 6.908877705878531e-14 6.966959818555067e-14 8.998698750290057e-14 0.042253995867357265 0.06133750862417527 0.06666935300409658 0.058510860108133035 0.032493308162856935 0.029857304330376765 0.022418233209708087
19 2.5119399801491804e-14 2.8065362193406646e-14 3.3315717902195755e-14 3.976609588469013e-14 4.6145073147484666e-14 3.891249034649947e-14 0.0119010498324482 3.1428088903162384e-14 1.9815660064653493e-14 4.0390650414097287e-14 4.1403417544414054e-14 7.530643727430482e-14 7.59534052307503e-14 1.0432413173775057e-13 0.04163036484993703 0.06046922279277755 0.06560410658167401 0.05766076010904051 0.03258977918253963 0.029935417019322685 0.022474012406096786
20 2.2997673457557247e-14 2.5638626887384545e-14 3.036352032532657e-14 3.661838146868282e-14 4.212262376519017e-14 3.668978110340596e-14 0.012743594660370769 2.8314189366114465e-14 1.8042316137549572e-14 3.5565480736150696e-14 3.645633553487204e-14 6.628658287086375e-14 6.686607240559999e-14 9.799953626987335e-14 0.04072394149542671 0.0593030927856079 0.06426139848458584 0.05661758182252063 0.032698341575276825 0.03002448376319777 0.02253583209082513
21 2.2749089316163713e-14 2.5288018093953074e-14 2.9863196209192183e-14 3.6035822926187034e-14 4.1623986268949875e-14 3.7851994279908465e-14 0.01406309040117099 2.6791385532678445e-14 1.733789545960224e-14 3.326971363853719e-14 3.410218934171635e-14 6.198991236199362e-14 6.25392781384409e-14 9.643592374963124e-14 0.03933102162783153 0.05778833959555142 0.06266585495525723 0.05552450122707585 0.03324045274255418 0.03008591734554709 0.022573643647970786
22 2.2621037583261528e-14 2.507923195171426e-14 2.954104053849672e-14 3.574568739010309e-14 4.1325141070107517e-14 3.946572276260969e-14 0.015249043368752137 2.5329404794335875e-14 1.6669280030040653e-14 3.0866815094445404e-14 3.163844481252077e-14 5.750002138747939e-14 5.801476910664778e-14 9.637766684604401e-14 0.03793987141072876 0.056144109481854915 0.06087726228210409 0.05420573761511773 0.03350063292110255 0.030205021722318204 0.02265555586306253
