 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -22.726163499085416 613.0001788326355 104.63159370477035 -205.98189743122978 59.25195558530426 49.95527101629689 0.8367430164213197 -29.67390579108966 8.471672648033163 -4.151910198702673 -10.701935136275901 6.764497517720024
1 -22.243161878178483 608.7060515663347 104.73503466860154 -196.2325166849968 60.251187051296114 48.328403862317835 1.5888232120479326 -31.661737063273307 9.33694901629161 -4.374509094018929 -11.240771014938236 7.047204758936912
2 -21.738328067546725 608.3090013638819 105.48448609404363 -188.48456570783478 61.9302107150147 48.470487652126444 2.093781923183254 -35.53427891994371 9.98773239780903 -4.770598255795604 -11.290435558886186 7.046129329770398
3 -21.12257356629609 605.5617454806988 105.65068923706065 -183.57748878445113 66.89891718594649 52.131682669245784 0.4597757277507668 -39.894928884193824 6.393617934892561 -5.065511730533585 -11.588165647429095 7.43093225593061
4 -20.984456508861314 605.8576629509686 105.93488036530576 -180.1026202442996 68.65883100432504 52.85539921551988 -0.22972013392905133 -41.601971573479844 4.5538536113484565 -5.752925100537216 -11.682725678339148 7.335907914119549
5 -20.98331444565052 606.0753301254535 106.2367588149645 -177.0115931638056 70.09062764730783 53.9548028478959 -0.9947405204557089 -43.347854055500996 2.78245045851848 -6.659556427272695 -11.943806878017462 7.157604072608873
6 -20.917454337075373 606.2010434570129 106.45998175814788 -174.41673995273806 70.89105712131794 54.929131260581244 -1.5966984612007913 -44.5879794666933 1.5892851464435616 -7.309141204293143 -12.027210925818803 6.974826387529429
7 -20.864636942408847 606.482985726559 106.7559238898225 -171.54130664953047 71.22033828265876 55.21770963324245 -2.1109830981657645 -45.34359265398412 0.6786715520322656 -7.762618294623293 -12.22284893073543 6.869225057167688
8 -20.820702031628407 606.8951039390197 107.12040284552172 -168.35556740002266 71.36668222250691 54.874026795862505 -2.624020864886411 -45.61307259773836 -0.3460181778282454 -8.24412458063755 -13.567135682887702 7.097810144747186
9 -20.7916347206638 607.4674291058631 107.56891576605946 -167.25862748442412 72.18037842992183 55.21690693630691 -2.726452161502653 -45.5004552123304 -0.4938436105086339 -8.379706233446464 -14.249157058360344 7.136479838332125
10 -20.739923903216923 607.854136269792 107.9523316347605 -165.57131595468238 72.24786319337791 55.127950609795164 -2.859914597919225 -45.169468534298915 -0.8347800655706052 -8.512252038379112 -14.921625721057364 7.15510059295873
11 -20.666940115177326 608.107428331388 108.24194742834143 -163.36241334657257 71.76970981738388 54.701755823132935 -2.9928660868871138 -44.69622951011767 -1.2380771141064826 -8.621719146644978 -15.531894826866946 7.137213811093982
12 -20.597912851680913 608.2322336755594 108.46413584893358 -160.63404547884974 70.86258642989196 54.00174157377107 -3.136120513913019 -44.12246048640177 -1.7906038758903997 -8.779231547163105 -16.241491715534593 7.118208934764059
13 -20.54851522248195 608.2047684113271 108.68400697297052 -157.42113137956383 69.62865203853083 53.11800754986816 -3.243207280710706 -43.53460789825993 -2.120489508707024 -8.859372177443685 -16.908291111319265 7.085100196774423
14 -20.50088893660992 608.0076475807055 108.95433995427803 -153.7958779212775 68.15973013393817 52.138211010681076 -3.315915288661465 -42.979378282022815 -2.263345673264518 -8.903031395566083 -17.633500586545644 7.065275826865638
15 -20.436656528787655 607.4321819863769 109.19091900644136 -149.8170028654526 66.52904502132348 51.129499842285476 -3.3867291827170654 -42.493719482001026 -2.569848633912423 -8.98775513625902 -18.40247301021858 7.042044082081188
16 -20.31304729204824 606.0988021040597 109.3024440381549 -145.89765244643496 65.20736979135542 49.59144464206082 -3.821022707035236 -42.2920721844885 -3.1237786413109 -9.219513068251755 -19.695643687932094 7.18097400403698
17 -20.121157318199046 604.1543276969953 109.2365447372509 -141.88430580782367 64.0800804845551 47.81922339068309 -4.429748025363487 -42.363548717870124 -3.230583007672125 -9.618941055315805 -21.166590657776837 7.479697183992599
18 -19.86939012320844 597.2908214311785 107.24939130786483 -129.15619883390903 55.8641755912583 42.56692682359465 -3.510005880207064 -39.052031430372004 -2.8004669533970046 -7.505878095866597 -17.737766651529167 6.720569846744272
19 -19.575183627135857 605.9969566148279 110.11468396240582 -140.84586676173885 68.1086686351662 47.91050427504827 -6.986709685151737 -46.09605156418221 -4.210301542754196 -12.447238769852493 -28.014168253455274 8.970534368080795
20 -19.393061081308687 598.0825872490045 108.27836066346697 -129.15470457487203 60.3211287666179 43.15273027281654 -5.803137492325824 -42.78258992777563 -3.7614446010816107 -10.449648645478222 -24.584089676425016 8.141312435932635
21 -19.245478783474937 596.1722320416486 107.89999690294438 -128.8570007421285 59.016256610060374 42.183626668648415 -5.781805196764493 -42.36077791225098 -3.7213110644034457 -10.35658683445303 -24.5878547597568 8.099501556945835
22 -19.159334867672616 595.2397729893999 107.48907363825475 -129.024565311874 57.088721836976646 41.49873281342277 -5.802893141248719 -42.061879553871286 -3.6222080255556306 -10.262597812102698 -24.52992042147948 8.06359444246187
23 -19.15580373691411 595.004749280456 107.16653896170158 -129.66426256996297 55.588182818331596 40.800426823591636 -5.575800046343158 -41.54963730931924 -3.4168549523590794 -10.047241586907042 -24.078287989037467 7.929532664088937
24 -19.184278718177325 595.4728559135342 107.0469513759389 -130.56946310636613 54.189907389127086 40.0539191691021 -5.273586441757098 -40.8837399858134 -3.1809330293725067 -9.75976689009563 -23.399060295334408 7.749093003091183
25 -19.250218902206196 596.952740579701 107.24361352025966 -131.7570582951241 52.881041609524246 39.27461805791653 -4.92958325319734 -40.07152084158357 -2.8905859608761966 -9.398116648917576 -22.486946409978657 7.518218197026109
26 -19.365176695665646 599.8206603067097 107.83618554039728 -133.34282097393907 51.68926650259818 38.49184217697901 -4.555359129569139 -39.11942140049554 -2.5477269835902865 -8.966712382538992 -21.342062000142867 7.233263412819218
27 -19.492839465087798 604.0106922924033 108.76643160069918 -136.4652815018086 50.496098312474714 37.947416323213254 -4.172609971901897 -38.03968322170823 -2.1756633035445896 -8.482388607256805 -19.993099997211992 6.900529005970576
28 -19.63976467070252 609.6649736728593 110.04188725010565 -139.91069677459808 49.59884934439276 37.17308355872166 -3.693705768767529 -36.756518196522784 -1.8622026720769917 -7.939413147333944 -18.354931943673723 6.45932110408972
29 -19.756026007545294 616.2904700544532 111.5954483124054 -143.40216652682412 49.18485795929338 35.68769301655766 -3.1477920766046985 -35.304821935961186 -1.6298474061775607 -7.295219295048312 -16.334213602019684 5.870230929394985
30 -19.848181048629883 623.8333693467789 113.45402318698589 -148.0173795636987 49.007105320723674 34.859553354502665 -2.6041171528528686 -33.819274902604654 -0.9747024431562004 -6.6538330467225535 -14.040556266180243 5.27440866386614
31 -19.99536177076481 632.4809072522844 115.53928156599818 -154.4850930013262 49.157393085536874 35.20334090639399 -2.6141050153826413 -32.62011118950394 -0.618651174526744 -6.246411873616587 -12.43016087197588 4.947999514229526
32 -20.15358224686866 641.9262808211395 117.86587294712388 -161.3070150796083 50.46892650665822 35.80204160913897 -2.5898527699751916 -31.46131322195565 0.31537799922265863 -5.7386810321732 -10.810488763554488 4.67069602196343
