 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 4.632066070400694e-15 5.100795174864734e-15 5.920551191100516e-15 7.219546740176477e-15 8.23128682472816e-15 5.901155765644775e-15 4.19581289994579e-14 1.9754458498599885e-14 8.349077998542112e-15 2.264199175642275e-14 2.313236795602045e-14 4.240982840713222e-14 4.266576317762446e-14 4.797692908649382e-14 0.08397421037173439 0.11193101744883369 0.11769156838656875 0.09717661963228982 0.033080154368571625 0.04084440121779446 0.030996500864092027
1 5.782251059770988e-15 6.420448610082596e-15 7.530747647049067e-15 9.316299174746394e-15 1.0658724556014113e-14 7.968291232093946e-15 1.8580752958609962e-13 1.2900409449306548e-14 6.911561456475472e-15 1.8862931253090778e-14 1.9273087532325e-14 3.5348811744046804e-14 3.554483412123903e-14 3.206983053117771e-14 0.06772144593380966 0.09788717709902178 0.10617024806953426 0.0922787833147052 0.04942491209623881 0.04252720346046919 0.03225386332905776
2 2.3082520073672302e-14 2.551150730559094e-14 3.00270035870727e-14 3.802582883121005e-14 4.497847165234221e-14 3.308811057884146e-14 0.013122008568553507 2.961060770147728e-14 1.8122216132645328e-14 4.8949008965859095e-14 5.001723953311588e-14 9.17440135062047e-14 9.223861268119499e-14 7.850477514326961e-14 0.053320819772323426 0.08668950277114576 0.09717584831528547 0.0888431309681891 0.059454981247554994 0.04243510976324916 0.031963999260779426
3 3.308115906025714e-14 3.698294169590303e-14 4.437206341896105e-14 5.825653174677349e-14 7.013714720890895e-14 5.812886009389482e-14 0.02478885342501329 2.3518046462309657e-14 1.6011171130538964e-14 3.942516434182386e-14 4.028836327944053e-14 7.393989052363905e-14 7.429213585251562e-14 7.345778852568776e-14 0.0372599967874014 0.07369027993868246 0.08542462668114101 0.08238654800525422 0.06480777207075314 0.04342491676757552 0.03255860912872414
4 1.5500892832064325e-14 1.740354707282745e-14 2.1067543151231413e-14 2.8159392607101722e-14 3.417785402629789e-14 3.155189194790302e-14 0.026722988543374425 9.078580002078479e-15 6.355766420960867e-15 1.5041014609972507e-14 1.5369215987115627e-14 2.8226924387254035e-14 2.8339162453929808e-14 3.0468933758412545e-14 0.03237250042138383 0.0695493580135798 0.08130489928707343 0.07969653427251354 0.06537415750445007 0.043810645932459986 0.03282227861314696
5 3.647182186514011e-14 4.11328383598524e-14 5.025576948162615e-14 6.873315416361556e-14 8.434677745372718e-14 9.212491258513526e-14 0.028186559850838 1.7695113879809985e-14 1.268637829680866e-14 2.8885108673425804e-14 2.951679130775423e-14 5.423737206132372e-14 5.4422533632193585e-14 6.357667738318322e-14 0.027766543091907465 0.06566217072020732 0.07736155389055137 0.07697383500777112 0.0654084108625474 0.04410325898618889 0.03302239956579917
6 2.311423074072128e-14 2.6246042928068344e-14 3.250405542502352e-14 4.593837234965915e-14 5.730497932144897e-14 8.437144297855881e-14 0.02944466854837336 9.209406744865147e-15 6.729236811645507e-15 1.5088014705622574e-14 1.542439956963315e-14 2.835721408828798e-14 2.844088308530121e-14 3.4768077067252095e-14 0.022704491641753807 0.06210194986911491 0.07388401730159412 0.07470592318852323 0.06564063927381492 0.04395944407276013 0.032898216986044566
7 1.002548971738817e-13 1.1471314745350633e-13 1.4422892111580104e-13 2.1182189485496747e-13 2.6941371214745777e-13 6.957981610054184e-13 0.03032928624700497 3.3791720308904987e-14 2.5009013366305157e-14 5.600618360104597e-14 5.72574106330732e-14 1.0531956658148105e-13 1.055709689935031e-13 1.317126017346056e-13 0.01808307808369637 0.05921940012315269 0.07106406172881313 0.07281760710600022 0.06562261837853965 0.04351619800117807 0.03255705777671367
8 1.0234197640387583e-13 1.176980041665415e-13 1.4953299510265233e-13 2.2652052542066078e-13 2.924461157505817e-13 2.1501738429984918e-12 0.030549581350948367 3.128675678825467e-14 2.3306086289278665e-14 5.2440434086655934e-14 5.3613813147441366e-14 9.857625840417112e-14 9.884845399979187e-14 1.2458400551053956e-13 0.01526449843061717 0.05729306107943658 0.069027228719514 0.0712591866777944 0.0651514759909499 0.04288708693015498 0.032082713100561926
9 1.0856262648902567e-13 1.2514388772485407e-13 1.5960994767005884e-13 2.456365627075357e-13 3.1666881476603425e-13 0.0017388824254250723 0.028992931370216805 3.195895756401356e-14 2.3883366783437964e-14 5.3905374404327496e-14 5.5112800629138186e-14 1.0129084661307449e-13 1.0160814484809982e-13 1.3429539083950994e-13 0.016067535364962273 0.05633651537948806 0.0674487767171892 0.0696743251369519 0.0642231447445794 0.04208194032903842 0.03147649433515943
10 5.85244213693926e-14 6.770314929588253e-14 8.672819522406553e-14 1.3468028632421734e-13 1.729340696376917e-13 0.0072620083903923 0.025627458146979427 1.6691394240993174e-14 1.2501175100217167e-14 2.8529235235140034e-14 2.9168655253837655e-14 5.358804694605487e-14 5.3774673389836555e-14 7.594088838772962e-14 0.017860586113762473 0.05569223478121119 0.06597893627825406 0.06808506149829748 0.0633048144114564 0.04088867534226385 0.030560077702082744
11 6.642586063831738e-14 7.697773252335646e-14 9.877821699795648e-14 1.5404496736045931e-13 1.978111740981188e-13 0.009278527957012167 0.023941249549570807 1.880218668484449e-14 1.408514976290912e-14 3.2608742800990366e-14 3.333977865193143e-14 6.122973179815239e-14 6.1462723098146e-14 8.910704293285145e-14 0.01851759148839868 0.054959053614082216 0.06474521825653165 0.0667744990156656 0.06238219698010026 0.039885851811981336 0.029802747088625865
