 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 1.5313423809261699e-12 1.7170442455997083e-12 2.055652031304951e-12 2.4118353876225626e-12 2.7756692920926405e-12 3.5131402130303914e-12 6.529805189665806e-11 7.604109259612256e-12 4.04089733394744e-12 5.011663891902483e-11 5.158876612737854e-11 4.9237016770244245e-11 4.967138708741582e-11 8.678425621226463e-12 13.686450131417482 21.2713417018842 25.430590540307662 23.765841295250475 14.268043130698953 3.6333745199131537 2.816218184758314
1 2.0430641674739577e-12 2.2926379819312443e-12 2.7492628090716303e-12 3.228938820152726e-12 3.722590213605397e-12 4.802144083649168e-12 1.3730077742512845e-10 9.507576884226107e-12 5.147795628748951e-12 6.172519129427059e-11 6.353652895922581e-11 6.064027722640994e-11 6.117594009901676e-11 1.0940674671858042e-11 13.400734465466378 21.015889603480105 25.200262177562262 23.66144825697996 14.571982601770559 3.710843716457612 2.875476358568067
2 2.376920382285556e-12 2.664069855456495e-12 3.196292866137524e-12 3.759009834959216e-12 4.361189637638972e-12 5.715719291784164e-12 2.7294196195747126e-10 1.0226405624803125e-11 5.6431427554662786e-12 7.20690380970157e-11 7.418106238317782e-11 7.079984801479965e-11 7.142633674873364e-11 1.1642558786958095e-11 13.382962835602648 21.32100101049914 25.697320326016634 24.314233118279567 15.549706707731287 3.7373588826407325 2.8970380753427296
3 1.921348645134229e-12 2.149667036619922e-12 2.5802542196286947e-12 3.0403069771001335e-12 3.5560747095474177e-12 4.799742206867354e-12 0.14694603290453245 7.373649222913406e-12 4.190221283220143e-12 5.2781392286059916e-11 5.4325645564539964e-11 5.184971394477523e-11 5.2309447301685095e-11 8.476394417605566e-12 12.940709577706958 21.07560995810404 25.563306360401764 24.436262975606688 16.397623325119593 3.8084101822120657 2.9454252434365675
4 1.3635865257598367e-12 1.5238838195476682e-12 1.8300076579924905e-12 2.1590028708445653e-12 2.536352996478136e-12 3.449198811404427e-12 0.49873192398037963 4.849182416825048e-12 2.8059443412148683e-12 3.507804866474328e-11 3.6102433984196365e-11 3.4457272725106536e-11 3.476346802333991e-11 5.603513328053475e-12 12.545618078111767 20.763483355450525 25.29838656188869 24.350164934474048 16.823109084552367 3.8006141920088674 2.929676341478554
5 1.462060290310411e-12 1.6341464863697593e-12 1.964671661833557e-12 2.3200881955424806e-12 2.733437737957053e-12 3.722373661740915e-12 0.7644734352936947 4.932614930644093e-12 2.8894127874424276e-12 3.4959777631033544e-11 3.597859407214894e-11 3.433935524980828e-11 3.464521695698774e-11 5.7359813854609125e-12 12.208670922790429 20.41598896604002 24.948042778381385 24.112593469545054 16.928685115815437 3.815884704683726 2.933173223753649
6 2.0909263136741976e-12 2.339258517049224e-12 2.817123173750438e-12 3.3299254245832495e-12 3.9280565012394e-12 5.35026537017423e-12 1.1128946115028013 6.769120184866951e-12 4.001986997905522e-12 4.692008459410987e-11 4.828434724386513e-11 4.608489301605885e-11 4.649637325246414e-11 7.91604075755747e-12 11.889443443561214 20.039812232599036 24.542993215468478 23.793152581261133 16.893021838903596 3.820810348171924 2.930744121528515
7 2.1267627801975483e-12 2.3820503736941186e-12 2.8743481477090517e-12 3.402077829615228e-12 4.018458642627427e-12 5.488917732839801e-12 1.510042954099028 6.5661765579911175e-12 3.922146120477744e-12 4.476262240848461e-11 4.6060952068240566e-11 4.396326988120096e-11 4.4356785420497905e-11 7.721605896371646e-12 11.525251484185285 19.626103871720446 24.101587913752233 23.455372695067936 16.890640552656038 3.817134534536437 2.9216993963231492
8 4.291229693472903e-12 4.812029396715745e-12 5.818446505793186e-12 6.897059521272017e-12 8.156122201233407e-12 1.1281434187337423e-11 2.3262959333408095 1.2677697478002814e-11 7.638440585742439e-12 8.710532393932457e-11 8.96251665744787e-11 8.554439684582791e-11 8.631201549112306e-11 1.4958416091828476e-11 11.161243969962499 19.217830694965823 23.663166259564406 23.123464862665216 16.908556920185337 3.7795836754662786 2.8911427235666247
9 3.488333038672128e-12 3.918005349049008e-12 4.750664488895944e-12 5.643788842079228e-12 6.6866329349040595e-12 9.342096381620276e-12 3.034489652143981 9.788481084568417e-12 5.950969152723836e-12 6.766865090421568e-11 6.962085215201964e-11 6.645220479306498e-11 6.704997794853284e-11 1.1588425357874953e-11 10.791444692299184 18.816658457481942 23.236680929553618 22.80855094971383 16.947809547105926 3.751214026634932 2.867895845286791
10 4.922901478619755e-12 5.540622129988433e-12 6.742099596367932e-12 8.03371431030533e-12 9.543469964185718e-12 1.3410296424600835e-11 3.6124670987552228 1.3028207980331477e-11 7.994451015944533e-12 9.044243124161602e-11 9.304428785002925e-11 8.88110919302809e-11 8.961188544834958e-11 1.547722388299483e-11 10.423405773018395 18.435506758957526 22.837488461629352 22.525004934860544 17.0169457291448 3.7313960962277664 2.8508907185371055
11 5.022453202900053e-12 5.6648763197703035e-12 6.919046443395315e-12 8.27290171056667e-12 9.852614392534351e-12 1.3982213589947492e-11 4.106419569737824 1.2522235151452563e-11 7.756278420241327e-12 8.742474483372446e-11 8.993267132754862e-11 8.584262305189357e-11 8.661837476110838e-11 1.49265241243906e-11 10.060393709211542 18.08303082046384 22.476025427104382 22.284199132267148 17.128792729894872 3.715552609723813 2.8368130714648405
12 4.503981262796655e-12 5.046397112826749e-12 6.094807861791408e-12 7.222934416111748e-12 8.566195223770507e-12 1.1870178050760382e-11 3.957653669356432 1.3429757303294033e-11 8.107902674295163e-12 7.227389144182934e-11 7.434099930763432e-11 7.096149608764091e-11 7.160417639899028e-11 1.6214233464062717e-11 9.783357181989862 16.54490542535165 20.305268978934894 19.694030818237486 13.921333605950107 3.669679912499846 2.8066936138492444
13 2.7475620187933404e-12 3.154314195767286e-12 3.985255132796393e-12 4.917514486154624e-12 6.028268397627023e-12 8.611359211106119e-12 5.40475443738899 4.652256590777329e-12 3.0097631762061805e-12 4.195895585634323e-11 4.315479035579991e-11 4.1194050097732605e-11 4.1568031398943186e-11 5.539862816731522e-12 9.046276481283863 18.627077215604473 23.688572750894988 24.322106291226312 20.701793948709067 3.6929761872378086 2.8042961473029218
14 1.854507903620556e-12 2.106177075953673e-12 2.6063826979798363e-12 3.1599462631892934e-12 3.809966635488086e-12 5.420824467118634e-12 5.024474548256624 3.884096753848774e-12 2.460157739424987e-12 2.8086971887821733e-11 2.888232345785022e-11 2.7570633697003576e-11 2.7821372012449622e-11 4.670149864764494e-12 9.203084398377824 17.376525528795636 21.788599803884367 21.918503323731738 17.641635517448258 3.6729422310272923 2.7991119580869235
15 6.174914612507489e-12 7.03184379855865e-12 8.747321218125846e-12 1.0671401194540955e-11 1.2953183542317588e-11 1.8491846565555183e-11 5.33086610549005 1.2142588240621894e-11 7.751810001091554e-12 8.751597846464077e-11 8.998888976294011e-11 8.590356517954585e-11 8.668585636790464e-11 1.469855528115929e-11 8.878937019907527 17.075114023759188 21.46931538554635 21.705032473246778 17.738177283789955 3.672680153184565 2.797336759959164
16 3.0379897261270157e-12 3.466684190576125e-12 4.32963447108332e-12 5.310975761531604e-12 6.460909083912634e-12 9.335184911269868e-12 5.518829040774764 5.698018539355743e-12 3.659842004638438e-12 4.130846596107323e-11 4.247354983228797e-11 4.054596886554628e-11 4.09156116801346e-11 6.943514577418825e-12 8.639420341751146 16.88711196053789 21.275737426106495 21.6028888648824 17.8965553124362 3.6664619551094 2.7913191342600743
17 5.6166215420594826e-12 6.41833441568834e-12 8.038054181007665e-12 9.909354752200582e-12 1.2051474278999973e-11 1.780528748655526e-11 5.663190934775615 1.0154997997056014e-11 6.5575986622036285e-12 7.399505070242853e-11 7.607882464186109e-11 7.262712091800519e-11 7.328981780894428e-11 1.2473311961507938e-11 8.43208215765745 16.728727274824053 21.107793306697143 21.516574496772144 18.049990569458885 3.6614472927322748 2.7864636151347852
18 8.5219119386914e-12 9.747857495662909e-12 1.2230662417937835e-11 1.5147169284690436e-11 1.842333216143229e-11 2.792657974675994e-11 5.76945394975992 1.4978538484607024e-11 9.717524720378862e-12 1.0944607499675874e-10 1.1252438856958897e-10 1.074203183178539e-10 1.0840115244926137e-10 1.8572093346166046e-11 8.256436670952128 16.592096904718723 20.954795800973056 21.433720546065473 18.18535608009159 3.6586054553819287 2.783515516254625
