 Trunk Shoulder Elbow Wrist
0 688.7520674592569 148.96201809030885 47.62887562035091 19.477866571710646
1 693.9896209229777 151.7387699212566 50.6544006531332 22.96661290111237
2 708.182125441892 156.6716901875343 53.69810871619471 27.049952418707367
3 725.8675614053105 161.60443346608673 58.10172055943379 32.741280161890316
4 736.0603738426546 163.44927078249486 59.71371583635905 36.0580870930214
5 745.7854560429494 163.94394521717064 60.7579349765117 39.188815112703864
6 754.1704006202168 162.16381683892487 60.43299258068955 41.0052241740916
7 761.6672152853026 161.9010939580144 59.203774250205726 41.56448112156309
8 759.2985112280462 155.94702433880352 57.58267147325965 41.48116400588526
9 776.5944987583687 161.31965638098586 55.421715512378775 40.84597229103051
10 768.3611908466652 154.67986182216097 53.35976801481875 39.91786126205929
11 764.6541007949766 151.41694934758615 51.53484161698408 39.12180204059877
12 758.8593546679343 147.8951085162974 50.100821015996004 38.52849381562731
13 752.0007927922221 146.64501215600419 49.10357288215826 38.20508604064011
14 744.6174402082715 147.42053408019518 48.47082177040355 38.056973932649456
15 737.5265389871755 149.61283149392904 48.07924037088731 37.95466418269096
16 731.1318503585084 152.14640571728017 47.78482796050218 37.763748608045596
17 725.967204751373 154.6062717079484 47.235033832515406 37.493132736931955
18 721.4342349430012 156.8717288600995 46.590899170467914 36.9088133436968
19 716.6955396524635 158.75328464605525 45.84155238054971 35.99557615376641
20 711.5559663857335 160.32637475599591 44.99434936801982 34.81888943243655
21 706.0613672246549 161.9866423947164 44.11569382825453 33.55057299945575
22 700.4430457152084 163.3340110428178 43.27168033774119 32.28676053588736
23 695.1668620016504 164.95429488727754 42.55865821271735 31.177879635762455
24 690.485210729635 168.57902486633213 41.87827818555474 30.115512341945887
25 686.824031884355 174.77375899837426 41.40798790682947 29.39257533523666
26 684.2847759562853 181.39568496874256 40.91531223324019 28.97861726614403
27 682.5123099653551 188.16816067434547 40.41276666806102 28.67408757736769
28 680.9054120981165 194.68197072929834 39.89045913428208 28.294474689778735
29 679.0922921688102 200.44437672409887 39.24899554984213 27.73110374384894
30 677.1250271534643 204.98926657557698 38.40272238769621 26.781620050612005
31 675.1312237816462 209.76503559895787 37.962166959314395 26.652764413598845
32 672.8667943578162 213.44559130223206 37.49526614535809 26.499013780515693
33 670.8778206693906 216.1926104171373 37.011331457801745 26.224752973580273
34 668.8197629771814 217.81773482995783 36.602925630410326 25.883935894389527
35 667.1278226788914 218.57298865414242 36.36760860175135 25.553534435753384
36 665.9190024624368 218.77812807621984 36.39121613865679 25.336757623549147
37 664.5379920918615 218.85975167759574 36.735818407963365 25.368917751936564
38 662.5194765762482 219.3310601251616 37.38746828282183 25.709835316228748
39 659.8095814555544 220.27350241990808 38.29144920611518 26.38487775491297
40 656.8115580221845 221.6925245850187 39.362247122906396 27.358404504793228
41 654.9037720372816 223.22101864006027 40.52342924271233 28.589797047962083
42 653.6963861371374 224.61268475145656 41.665283021598185 29.936610814755603
43 653.1913539596422 225.71676169735412 42.686193747719116 31.273986280264342
44 652.7441598808423 226.1125556806163 43.49122374197311 32.48418073602325
45 652.483720842371 226.36570775013882 44.03599974708543 33.513412918482004
46 655.0879554734794 226.57562647055747 44.35072485477928 34.38137428961104
47 658.025866425941 227.1970208330714 44.53062535653808 35.16556879794912
48 662.9294187432666 228.28087043357374 44.67910888247606 35.937313833633276
49 667.9579789806668 230.20366103201889 44.87554219036768 36.74759885826143
50 670.7780864289126 233.03603400093132 45.14592304571387 37.60033350305845
51 671.4065829477556 236.75306209971637 45.37558032581153 38.35853598668018
52 670.2893624300068 239.8867788316605 45.61818570580815 39.09381683713625
53 668.1304643034529 241.9760471138026 45.84834808031419 39.77012699915251
54 665.8312618516122 243.2622518429621 45.960857340194224 40.23136761450172
55 665.0675953378284 243.92725572109066 45.908024125505236 40.536497941408086
56 664.594330397919 244.52814912484314 45.668862830544036 40.812651350373436
57 663.8234355041377 245.05377197836728 45.330559539172825 40.91230455525082
58 662.7771340411341 245.77313598192768 44.934752754863574 40.84764154927573
59 664.9973977472889 245.35406336508967 44.57750196133496 40.75741246877963
60 667.0545154275018 245.21369102949674 44.357103676457584 40.799632810417584
61 669.9129699612822 245.4080934895496 44.3171388190933 41.038393087018726
62 674.4385801548412 245.65045720749882 44.45037804675271 41.46463284948588
63 679.1840125393336 245.92637841202702 44.700010350150514 42.01114559073944
64 682.8887987282362 245.8488528534874 44.961808785112694 42.54319825029803
65 684.4296068296654 245.52499584561028 45.09898415530461 42.86876396195675
66 683.0930453570794 245.55287334427715 44.97897153976465 42.799858221627744
67 678.6455873578725 244.94253427120833 44.575932058578516 42.38435430137414
68 673.6805390509617 243.16585245014767 43.800126465154264 41.8803945016693
69 668.0126567409467 241.96216902047658 42.95093985835396 41.215980331672654
70 662.6201514529282 241.86598822593197 42.273638368543864 40.768346017280706
71 660.1836001228775 243.05468737284633 42.01927740840838 40.86817247441718
72 662.3000850066355 260.45023068980754 42.588799113075645 42.091490401613704
73 662.6810728548246 234.93970672944693 42.86343023329404 42.523793721683035
74 666.5770378995479 254.06212961464624 44.15989342593026 44.44930287122777
75 670.3643940261645 259.671214602087 45.26923809257728 46.30130543334869
76 678.3466296588018 250.06578915390403 48.27181970456137 50.40695644526159
77 675.1523863627893 309.9044394871521 44.99656909280759 46.55027036415632
78 679.2126021567929 258.0321956770645 46.97195506849298 48.717016906794946
79 682.2954843535992 273.4228713576339 47.28136591032119 49.623536150758476
80 683.112725345627 271.575164721783 47.26231137384847 49.68482403346528
81 684.4360081823431 272.5538772123629 47.00207253688305 49.58500115255134
82 686.3934749518924 272.27843000337134 46.71642454240144 49.56136695049048
83 689.3508074981235 272.83252448970507 46.47610486665267 49.68983994091922
84 692.7785207974217 273.0057349462729 46.39344097783077 50.12578498346591
85 695.7039160785337 272.7872494325633 46.50529777349072 50.85536888998811
86 699.8380273711501 272.1000410249915 46.786485742616705 51.74774069651647
87 703.5989872132826 271.09602996386235 47.132321926640344 52.59820146549239
88 705.8208724545635 269.3717832868734 47.43736603605157 53.31685348619687
89 706.4690486285132 266.406601017474 47.490888631640836 53.59785319151042
90 705.6135722985059 262.00902349763135 47.14927050732828 53.22815418851472
91 702.9063336060228 256.60525662443285 46.46425547652708 52.337934398152065
92 699.2726849649365 250.73809199271767 45.60566102046884 51.179147837151305
93 695.3924927113477 245.3155945949329 44.774395064951555 50.014796633342705
94 691.7098777600123 241.13484684953994 44.12757176252933 49.04687352125558
95 688.4605379953184 238.7401585866913 43.74154627517581 48.37339303731352
96 686.0203775452181 238.3766539652974 43.54903664570119 48.07300679829472
97 684.6076567529389 239.4408616935429 43.64488409024887 48.10585206466014
98 684.4523421840161 241.44501133941617 43.97444125292192 48.36995382072196
99 684.8636968376961 244.00393363551285 44.407494807116464 48.744883495042025
100 685.5769036339907 246.79323204399523 44.824093479422466 49.13078382542785
101 686.3619512063455 249.93336515274396 45.17427851762178 49.50360771061828
102 687.3215840081631 253.1671277206777 45.497328914072384 49.90267616056634
103 688.6954405460165 256.45750451473765 45.695969000617524 50.36823208648487
104 690.073534257014 259.70503957058514 45.8154869856221 50.762725302343405
105 691.2013969868717 262.76523275256466 45.83577098148142 51.02077291336957
106 691.5256048699938 265.6093512821355 45.76817943599781 51.137911868667636
107 691.1307613751314 267.9314796420864 45.6569910453435 51.16918419309686
108 691.0145755990926 269.59506463512463 45.555137716808105 51.17144719591009
109 689.9817672668571 270.93054533077947 45.50140610929643 51.17482262766491
110 688.2939361708824 272.27106008716174 45.50221812479349 51.17656605425072
111 686.3342299873601 273.8588505788378 45.54329973777013 51.17113120800919
112 684.5264275814458 274.91808307747664 45.64875207897947 51.24707125048061
113 683.234689498165 275.3045955976175 45.801176527062694 51.386942116196465
114 682.5166790487442 274.92238478661994 45.98023789457134 51.55767992916929
115 682.1742688495166 273.82662986145465 46.161909526975926 51.7114146608595
116 682.3488898354026 272.2943897982293 46.31543844793521 51.7832853244165
117 682.4129428659786 271.1270669014392 46.36183666723128 51.612258657764166
118 682.359803289322 269.79246167295463 46.279078281524335 51.184111843244686
119 682.3849195461862 267.6038296034064 45.93282980175868 50.645494955560316
120 682.4841352241681 265.35824105971983 45.508762831187106 49.97643334783247
121 682.5162257248118 263.53990550077884 45.15868993145552 49.30075263645968
122 682.4038167700311 262.5557000012152 44.95954100536748 48.78791753132426
123 682.1902069921586 262.6799325788516 44.98138900405579 48.55836328329596
124 682.0547108001234 264.10383822813975 45.280720235132975 48.70918133027176
125 682.1686861304929 266.9704967214106 45.88759626002394 49.31750090280304
126 682.6884744893476 271.3017715393388 46.78762591380717 50.37726828803541
127 683.7760729350939 277.8518902550315 47.819327315545664 51.69381917365736
128 685.393977419627 285.0418257894652 48.98806148663749 53.1777763946589
129 687.3407512570205 292.3060175462659 50.25178027096627 54.661667236676564
130 690.1086950191004 299.0679071090975 51.24098415723167 56.311612432909904
131 696.3540634503714 304.89249460105174 52.117788591862904 57.88095294423999
132 702.5105696714635 310.51904550898195 52.84063580909011 59.262748797805955
133 707.8624529602025 314.8731924732121 53.418815102564764 60.44269958719441
134 712.5172595874812 318.24160855246936 53.837429818311996 61.37715324985557
135 718.8395379598877 320.9715116882917 54.07574465321768 62.036538713385475
136 722.3574607484302 323.35489578801634 54.11788970630959 62.41345750825682
137 727.124518571821 325.56064245952064 53.954431159487704 62.49897080085772
138 731.8434786559415 327.61385889860617 53.57735231470685 62.24790214859226
139 734.8859772446162 329.46471096838445 52.99147403500195 61.60772108188316
140 737.2332801370083 331.07425677059496 52.23192363089919 60.572561485851686
141 738.9756275663063 332.4203486731678 51.353957557584735 59.184220956616876
142 738.8590980979985 333.45461586944833 50.39804509558095 57.51698851631855
143 736.8200735322737 334.10026535020455 49.3690825356152 55.70493739243573
144 733.5130374831577 334.26844518725767 48.25319991350575 53.72387101059922
145 732.0566951938611 333.9753375696979 47.053198079868764 51.64188470173555
146 736.9167409702762 314.67937943597843 44.85390129842199 48.48043720132651
147 727.1710412687534 348.9986211776374 45.710297864708735 48.964820734938215
148 730.2227479720518 332.20654224575975 43.385169705788954 45.802647823861655
149 725.4810193281847 333.5291939069668 42.405842905633996 44.546141561856906
150 720.5277910932317 334.72784819772403 41.50186967339635 43.5103542135165
151 715.4642582227981 336.10843154436355 40.69184972091108 42.6870513214076
152 710.3526415084526 337.9217131642986 39.99075732964937 42.09023512826462
153 705.4459397454108 340.44362841774426 39.42343080564475 41.800179930998624
154 700.5393602851317 343.8685609004872 39.00977362133308 41.886695100600626
155 696.8152685595162 347.8219365908721 38.74732209595903 42.338098918072546
156 693.0311676618519 352.9809477303109 38.62684948305867 43.10488391451085
157 688.4890624107294 359.7112825685373 38.608405515897374 44.067744054928816
158 683.4239042940052 367.2852965144381 38.61962070529637 45.04436970205995
159 678.5138291467862 375.2431997496238 38.59891708840625 45.84050825153014
160 674.0266388705113 383.3496444420904 38.52461689648048 46.28410928121272
161 669.7858403976492 391.64237333225475 38.35248477089642 46.42332087882571
162 671.545147066302 400.17708569141877 37.95257914540861 46.587325978279154
163 677.2718546925097 428.11499784384057 37.692262177437414 46.690860841817425
164 676.6997525202395 398.0788001742675 38.17961014373109 46.71737263027164
165 687.8853077426735 426.09580101863645 37.52314564929449 45.49109763491732
166 698.2380532702309 436.17737813590276 37.616133848796146 45.165709088296474
167 708.97283798762 447.49708156127764 37.72860539166227 44.909109345622134
168 720.5435368772777 460.9895260911379 37.55100070815829 43.880303792146556
169 732.386052398557 475.98472729829047 36.91438397033805 40.53686830908302
170 743.4379125395518 489.88100100464254 36.772107067107825 39.02594061494049
171 752.6341911454294 503.08878333138216 36.8863967096305 39.725595831330786
172 760.7609339373182 514.3656875006619 37.0679545802387 40.74050805209994
173 768.136850710357 522.9408122024668 37.33066792567803 41.9172050352494
174 771.7557568492895 528.3478683305733 37.668784255010735 43.21011732301317
175 771.4604899314828 530.6369357821193 38.086598323754856 44.47818882462898
176 768.1733870677726 532.8940878668192 38.54260210712629 45.63918158636161
177 763.0779174294166 532.9587560291196 38.95612160911339 46.8398693767406
178 757.7358237909643 533.0152584973835 39.4921028047588 47.99696634799019
