 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 1.3299587562174338e-12 1.4814250824357613e-12 1.7634171835302461e-12 1.7003870904745731e-12 2.2996181094277175e-12 2.2988678121464532e-12 8.84012667103053e-12 5.869376985440371e-12 3.078055215500147e-12 3.848293111215831e-11 3.9424680599217466e-11 3.800656330468483e-11 3.844366165803812e-11 5.867381480809204e-12 22.056430267885517 31.77979816157801 38.32761094564196 33.8761889043642 2.7115168691050666 4.398629779324374 3.352960458668398
1 2.8482181758732122e-12 3.1932599466182054e-12 3.839562115641698e-12 3.752970392231076e-12 5.087529602191542e-12 5.157023093218388e-12 2.484820801311656e-11 9.614961078150306e-12 5.3952422764561695e-12 6.050232489152522e-11 6.199207617081552e-11 5.974204992978676e-11 6.04255402797652e-11 9.287360832745653e-12 19.20063366860338 29.213989815611953 35.952298646029305 32.83720661594696 12.37043113443004 4.632794076113127 3.5298050972644113
2 2.57854108527873e-12 2.9285364219556683e-12 3.595252266602998e-12 3.581199927746292e-12 4.91359701091677e-12 5.191938517391044e-12 5.0267959403859026e-11 5.823238416080711e-12 3.5449281591286437e-12 3.430740207922032e-11 3.515648245648626e-11 3.386997584037629e-11 3.425488821082854e-11 5.5633853601279234e-12 15.89681063114564 27.117862583188128 34.515479268235694 33.109203912033735 19.12110716829958 5.186853096171105 3.9409416951469476
3 2.9561240205104324e-12 3.3501688934787595e-12 4.14966513757781e-12 4.214892941881315e-12 6.017936022589911e-12 6.567350902264098e-12 2.217268377449352 4.853626979763036e-12 3.1057245389818464e-12 2.6427596239392833e-11 2.7080494608450713e-11 2.6103600543660893e-11 2.6376198988063403e-11 4.673142897958057e-12 12.845308349584577 25.017860419028985 32.74895401801794 32.58062771399641 22.248467141583255 5.4915342266122025 4.1488247292350895
4 5.434060214469162e-12 6.149551003781002e-12 7.624350356753861e-12 7.880514766721672e-12 1.1254456207268684e-11 1.2533930056465867e-11 4.189844403552935 8.254876519342444e-12 5.356676021397557e-12 4.288817804047817e-11 4.395145698577578e-11 4.235562199262607e-11 4.279632409778149e-11 8.030384765912617e-12 11.810582924211051 24.115198644546254 31.769057972553195 31.943862490027833 22.751289402960687 5.5194748220606105 4.1548794512573295
5 4.068065094093132e-12 4.611282888801949e-12 5.741459639205661e-12 6.049312595299039e-12 8.61985389392524e-12 9.91347810759048e-12 5.8736161164759 5.6897069206333594e-12 3.7453432484869244e-12 2.8013576165414223e-11 2.8709898254172704e-11 2.7661448318021856e-11 2.7945816193483206e-11 5.60239843845659e-12 10.769823768495188 23.206542803552825 30.775619983816124 31.26525721368901 23.091096181408993 5.589166600535728 4.197133674064016
6 2.741701529003459e-12 3.1158091182027767e-12 3.90249308900506e-12 4.2011244383300765e-12 5.978288220625244e-12 7.247436813764771e-12 7.125977736280023 3.4895447982423164e-12 2.330910390293529e-12 1.648839228532746e-11 1.6898956981450362e-11 1.6278701549278436e-11 1.6443902413179566e-11 3.4878277258991267e-12 9.667194364974026 22.309008483786187 29.79104759440605 30.61523265678664 23.50335246543109 5.638090694604793 4.226704103737153
7 2.6245486221031252e-12 2.9908681024465327e-12 3.769529204140863e-12 4.152716144646689e-12 5.8996543628015315e-12 7.649426537984624e-12 8.015789667147166 3.0573341144670575e-12 2.0688024702834986e-12 1.3961186404266662e-11 1.4306529016283167e-11 1.3781665714323377e-11 1.3919634664847367e-11 3.101364840112826e-12 8.6462703332854 21.47532412818619 28.85070028427019 29.959775321695385 23.76586567499031 5.663326688232052 4.240665686810214
8 2.8760250792177025e-12 3.2853900887157908e-12 4.164167737234205e-12 4.6959052376260845e-12 6.653167483285021e-12 9.323802688765597e-12 8.615677845496235 3.1088934843157493e-12 2.126642217705743e-12 1.374551866348324e-11 1.4082362709329127e-11 1.3566937452110678e-11 1.3700859562309002e-11 3.1995323884834e-12 7.781148481369556 20.706217177469327 27.939092182165687 29.258329553175603 23.801128890043046 5.666908663138976 4.240023986063532
9 3.0321449172086057e-12 3.4723304676537224e-12 4.426855864390752e-12 5.111894062461382e-12 7.209739855638299e-12 1.1219827273992826e-11 8.964964384541716 3.057679672453296e-12 2.1131753436270777e-12 1.3069832269781176e-11 1.3387068566274351e-11 1.2898401724812879e-11 1.3023923951114722e-11 3.2140140513320264e-12 7.076906010141155 19.98792346174299 27.022382962600933 28.50341302361738 23.726473747306763 5.659334451084744 4.2327298155674615
