 SFE SAA SIR EFE EPS WFE WAA TFE TAA TIR
0 -7.657010942014895 29.428341182075947 5.53351180875388 85.03232605438225 56.43765186944751 18.567890504677916 17.567521698422606 -24.9908653829479 -3.5260315570000933 -2.232144197386079
1 -7.103426945052793 29.324673659542267 5.152038493348838 85.37691955631891 56.11466199947242 19.021050794979722 17.73308304714301 -24.977691247082 -3.5726093301286723 -2.3377198307783433
2 -6.524238902300302 29.218005436818736 4.752802184511467 85.71765660791851 55.7980412076996 19.51508783758785 17.804633142345786 -24.96515792272145 -3.614839980149489 -2.4486867801031376
3 -5.9169656553986565 29.107108281328234 4.33596652792955 86.06064156570064 55.48121704508388 20.02066756806959 17.830621818252585 -24.95303370616162 -3.6492515970320483 -2.5595999824691167
4 -5.277514397807986 28.989824516182914 3.900245248054048 86.40642707478919 55.1570837686864 20.527980996213017 17.824230667456497 -24.941374635163903 -3.674356533714932 -2.6680463005631654
5 -4.604604214950949 28.863750641011602 3.4465720478876896 86.75257631285255 54.81415758108542 21.028357426628975 17.789911117558454 -24.929864200216155 -3.6904873878537545 -2.772099436097276
6 -3.8973624806087077 28.726047578610935 2.9764388546661062 87.09589728645213 54.4387686810032 21.51400319172853 17.731619315107082 -24.917994499244625 -3.698787387412639 -2.8698671735753796
7 -3.1561561481628937 28.573943144888148 2.492266517064745 87.43232683018105 54.01769405801194 21.978844550325476 17.65206071735874 -24.90545418423413 -3.700691983549375 -2.9595074783819624
8 -2.382394731156042 28.405157678287967 1.9967572333300758 87.75742839819718 53.5398648803862 22.4195418693191 17.55237628350461 -24.892408095144507 -3.6973358514546413 -3.0392521495956517
9 -1.5782041095268544 28.218175279749783 1.4922209949216634 88.06669882179519 52.997564722939636 22.836092191925328 17.432294452360708 -24.879410523259526 -3.68928738503588 -3.1076018284312155
10 -0.7461002696236511 28.012222530614586 0.9802863957476702 88.35565224355213 52.38718710914333 23.23164812806134 17.291004509722033 -24.867098211432143 -3.6765779979821285 -3.16355166113574
11 0.11126017637608313 27.78705331529675 0.46194324626527017 88.61978676779398 51.709210111862255 23.61162502435419 17.128026657204952 -24.85595236926555 -3.6588508844133116 -3.2066904911349194
12 0.991223255257582 27.542711504086252 -0.06230219954314141 88.85456930612776 50.96737833105769 23.982263387412832 16.943624635112172 -24.84615018848023 -3.6355677656880654 -3.2371683110148823
13 1.8912036272564203 27.27933998055664 -0.5922410661542645 89.05549244978 50.16765101478485 24.34902653448653 16.73876617579606 -24.83747010391811 -3.6062374763504104 -3.255580998282997
14 2.808698964497757 26.997045726398976 -1.127741268317319 89.218178126806 49.31761208284372 24.715251156674825 16.51468765843202 -24.829312422201617 -3.5705751742662226 -3.2628065456372344
15 3.7412470039705314 26.695843291327943 -1.6684962040063855 89.33853109658304 48.42656550442207 25.080988712250647 16.27233791046231 -24.820847725380265 -3.52852404940244 -3.2598330738160817
16 4.686344467847531 26.37569136296618 -2.2137784185295626 89.41295956151606 47.50572294215641 25.44202892274522 16.01202653303512 -24.811222685665264 -3.4801698765065345 -3.2476054659157656
17 5.641340970278355 26.03660880111185 -2.762238619487208 89.43863196955368 46.567681987667456 25.789511718778183 15.733427332550743 -24.79976357448202 -3.425613854350609 -3.2268786516992596
18 6.601316601937133 25.677799242024232 -3.330858431939856 89.41249366383938 45.5762844947172 26.1900797142589 15.304166085601935 -24.78656860678291 -3.3647109437637748 -3.199396309238042
