 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 1.0703235684002606e-12 1.1870784620934126e-12 1.3896952136708078e-12 1.7139624540802813e-12 1.944943947541977e-12 2.1271459523023994e-12 2.376867938320181e-11 5.9624249184943905e-12 3.1379789578263844e-12 1.558184933986302e-11 1.5912930081061436e-11 1.5436613181708352e-11 1.5559969284799045e-11 7.302823632435501e-12 16.37628526556492 25.307502831921248 29.93676177800231 27.767159668127718 16.442952835081176 6.929414631843472 5.269158691893116
1 1.7806238685037695e-12 1.9675369197506134e-12 2.3156126718144e-12 2.9337429425101902e-12 3.437242484558311e-12 4.04525703606312e-12 2.611597077114456 5.1568742722277196e-12 3.1920473331678992e-12 1.5583468429863658e-11 1.591726483959693e-11 1.5446936885221573e-11 1.5562308567240437e-11 6.941522432993471e-12 12.089908640207414 21.190369957207455 25.93568368613246 25.5039991600449 19.429051021466844 6.862951799351381 5.19643118994297
2 8.313095141634756e-12 9.339779344697047e-12 1.1302014043211004e-11 1.5054257180892655e-11 1.8042891423455063e-11 2.393727654131723e-11 6.2551166821052835 1.276401876807505e-11 8.719264829986892e-12 4.0045874990746e-11 4.090995401321111e-11 3.971764944256691e-11 3.9993136764326974e-11 1.9504614882531188e-11 8.559941077325524 18.267255851385524 23.122887042460313 24.012842199365405 21.275971820119445 6.955584637762861 5.235628180446363
3 5.322759936518613e-12 6.1019023408343394e-12 7.693472007415004e-12 1.1286626201780117e-11 1.4298046688968768e-11 5.151939982367633e-11 8.363327081311633 4.391792255624347e-12 3.2192532778890005e-12 1.2902548947516831e-11 1.3181084806086433e-11 1.2802474195939587e-11 1.2884354137398149e-11 7.542947791505018e-12 4.637992464534712 15.224904332482753 20.020990337560356 21.86210005985129 21.344984256545374 7.1941596281824145 5.398818508728601
4 1.227798279928205e-11 1.4203261745124645e-11 1.828302100170658e-11 2.8526331315707884e-11 3.739757059821179e-11 1.207712373390598 8.27471395202365 8.300358237897173e-12 6.178736545824016e-12 2.4363967197475684e-11 2.4892456157894455e-11 2.4188224531323593e-11 2.4329808327915795e-11 1.4919292701273355e-11 3.3626314063107845 14.44427498764265 19.168976180224277 21.23864502591241 21.301708044939645 7.135810821126807 5.346636393271111
5 2.306486898146636e-11 2.6945264665872374e-11 3.5512536950819504e-11 5.92939607925575e-11 7.954334564538604e-11 4.347409063197367 7.040622834863849 1.3215863985951955e-11 9.952700978249742e-12 3.888299466627336e-11 3.9729924184301446e-11 3.862328464705597e-11 3.8828682389026084e-11 2.638445596976538e-11 3.1041986287404146 13.965593886447003 18.445401516697988 20.59324019475973 21.138545497439264 6.979225277451985 5.217077430348718
6 2.0303743789022822e-11 2.391093778736926e-11 3.212300981730374e-11 5.730016713557441e-11 8.029045142142982e-11 5.53291831760045 6.725519538093141 1.0437426200206332e-11 7.899314049164449e-12 3.125061965208706e-11 3.193368671767055e-11 3.104864094470457e-11 3.120704438734847e-11 2.1283132953351756e-11 2.360907660501477 13.526516241566611 17.929680192470094 20.16317403099278 20.971449453894607 6.8179231830534395 5.090500873195462
7 1.3560653334491766e-11 1.616246211294412e-11 2.23153349186755e-11 4.354010512296436e-11 6.624801671311587e-11 6.331277605197487 6.262062600526334 5.977444170683595e-12 4.570747306328975e-12 1.7410223302878728e-11 1.7791858838818964e-11 1.7307776650515554e-11 1.738594838389053e-11 1.2859692186290145e-11 1.4506069642463237 12.049184429754373 16.006755003946587 18.122840346153843 19.09789137490683 6.351332920167719 4.740131046271004
8 1.0822913754619152e-11 1.2884678609799109e-11 1.768676112367269e-11 3.40936752839084e-11 5.119737858623186e-11 6.683699870384227 5.9477437229968695 5.188651648995262e-12 3.91635579921834e-12 1.713855986424215e-11 1.7512687800599722e-11 1.7046196071392576e-11 1.7112291911810583e-11 1.1079226104892962e-11 2.3464287416287144 13.94531360815278 18.390974067812326 20.792331819827965 22.001029694323023 6.662479850577807 4.968429672345675
9 1.055737749540329e-11 1.2658856787600915e-11 1.7523840840566277e-11 3.46745573057668e-11 5.2840758659757085e-11 6.675573620396567 5.415277988044387 4.834411313353731e-12 3.66408196342024e-12 1.569751549554839e-11 1.6040695697718104e-11 1.5618707422324264e-11 1.5673331451914834e-11 1.1034257600412802e-11 2.521965445150464 12.800444660051475 16.773470546714666 18.956722781462815 20.174175481633522 6.2176207173519895 4.638244675601435
