 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -0.3302074306695717 438.0027544218536 74.7443073540363 -120.50769626536773 73.76671049940516 29.6096639345886 -1.7840725335776817 -24.521860252030972 5.270058871708152 -3.6346843726303835 -7.309382807590984 2.9237171726492264
1 -0.22456914900272373 439.5204549386235 74.77664770173521 -119.30189679197436 73.38622658499733 30.478596725546282 -1.7230376693386003 -25.304507865225062 4.698296317965825 -3.60708945067874 -7.009598743182577 2.8513924861798903
2 -0.040539581772115696 438.51247904914743 74.17180194294485 -118.08844294662606 72.92947470225691 31.61084228693374 -1.6025961462970582 -26.633485542738807 3.6805590118790183 -3.8839913749589243 -6.80463892291203 2.7966297594819776
3 -0.43819586687510226 434.703000175076 74.62222896634147 -129.07966409348532 78.50623989983045 32.809842001068944 -1.9394103206677098 -25.377417070316348 4.576633288523687 -4.257652138561832 -8.75888334684019 3.3933383713020033
4 -0.3080974194652941 440.1949883172515 75.43241524771966 -126.02338694154056 77.58760880358636 33.98107994510872 -1.920989121753136 -26.637993097698914 3.727298991423164 -4.093256151610913 -7.894778929702753 3.1578811917297207
5 -0.30882922006918534 443.0713879992824 75.98665875008442 -126.66197629828056 78.60861746187443 35.06011425019581 -1.969382667845708 -27.323973973608197 3.3182045285167217 -4.208937439359782 -7.729800232860244 3.133611700419869
6 -0.33319854033621965 446.65199647643453 76.73437312100312 -127.61639315722404 79.86197752069481 36.0737877366045 -2.0337690608635777 -27.890105932017764 2.8053100823089148 -4.470582141371463 -7.651065173572961 3.0727717176394265
7 -0.37655791580777453 450.1423788015636 77.51064644826674 -128.47545594271065 81.13324534198702 37.01466913214473 -2.116824106353759 -28.38919635767048 2.27120086522502 -4.74310204228364 -7.552728702035534 2.9522057909538395
8 -0.4257532078627593 453.2230989067895 78.25519395399999 -129.12229451301525 82.14371988096676 37.85506989053417 -2.245257023724645 -28.838741297264328 1.6093899910140612 -5.02737462859791 -7.42393456048314 2.799768917980925
9 -0.4841810095264303 456.6180956889084 79.10007397092306 -129.51860287243414 83.10945875995336 38.52414064244868 -2.445720679126966 -29.106511992078936 0.6721505528472207 -5.261325849228957 -7.923213224370723 2.7650169447863138
10 -0.5867284370363364 460.72541760137744 80.05918361098638 -129.61088364113795 84.30115463215532 38.832778328317325 -2.8264713620403485 -29.322829885336034 -0.7248284561161666 -5.533569681851278 -8.451311446384715 2.7144112316750304
11 -0.71164126713338 464.58487957550267 80.94927604256202 -129.54483729415446 85.32618659821338 39.103704503352105 -3.214995954942121 -29.490706454407977 -2.1539105446321085 -5.839091044149324 -9.095747341543742 2.664728612032636
12 -0.8516852716353962 468.1117967497095 81.76867956801232 -129.4292521313743 86.22809938158863 39.35840933754971 -3.5520641259789585 -29.846438965142227 -2.789437831482301 -5.9506176323833335 -9.557726450729412 2.5902061525783817
13 -1.0051608676873403 471.1714340654551 82.48919524242453 -129.63103284413853 87.20824797653871 39.72066833207728 -3.799045024503661 -30.214121380486716 -3.0345013912500063 -6.045319271432254 -10.081030385120316 2.518765013449194
14 -1.15817292993419 473.68407149766443 83.06816575506772 -130.20641097787055 88.35852654172166 40.16498445273132 -3.964338095667145 -30.50263904505618 -3.127784259067135 -6.151721158871801 -10.682380577568937 2.4547145850209926
15 -1.3112958110439146 475.84398015858164 83.52694090346924 -130.87953050809014 89.43577935235182 40.59459568857522 -4.1694051539809225 -30.746590554820127 -3.3532217296084945 -6.280795898776164 -11.278832857933821 2.3869504072592416
16 -1.4731199104928216 477.3959546937798 83.85391493408808 -131.73490369388225 90.48271038207056 41.02451341764021 -4.389008404759402 -31.02309727704521 -3.340298986046213 -6.402011220892543 -11.886609102359012 2.362225589964014
17 -1.6365518645374615 478.1385017594968 84.0431522725548 -132.8187241947864 91.51419026365622 41.46296274362078 -4.623978603667551 -31.217710817449642 -3.4536983424617977 -6.537424152313882 -12.45773356303405 2.318410440193137
18 -1.7250285035686992 484.3402103343751 85.3192598407477 -135.79658069272966 94.92197701300744 43.28738160337247 -5.011746762169562 -32.246384932460394 -2.8913342656499306 -6.570495851459047 -12.962119948312395 2.3093016252216994
