 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -4.486569607110964 648.1315643219032 131.83755006276166 -177.45154647820988 63.84481865652063 34.50086218956647 3.201498910608736 -36.6606340768553 1.1180387686252464 -3.2851700224686544 -11.67098789361231 5.88074819152952
1 -4.26969170931013 652.4251697588004 133.16608943731632 -155.6898963282895 62.62327956909119 28.118133283311828 4.126803607923927 -38.444491364544405 1.1101666386853974 -3.5694096751654545 -11.619196373123092 5.801380366618941
2 -4.559040709727407 664.6811828452312 136.82061184696263 -147.2267287484477 63.373590271221005 30.05865196808076 2.1574438347935914 -43.09218692778643 -3.6851516131496007 -4.901786958133041 -12.28841105668402 5.865536404384361
3 -4.894665499001819 680.0451825132923 140.69028444221092 -142.2355804109212 65.81566300099242 37.2173519163154 0.08080063224406864 -47.746645824397284 -9.760217313558247 -7.885947998153006 -17.792058007265066 6.529411154471532
4 -5.1049766287511815 685.9745453611854 142.17492493865484 -139.37750603105823 67.57823094257522 39.21984018749656 -0.10569249692901295 -48.705902425192726 -10.890610652958358 -8.479253840394533 -19.088960158200152 6.723669276124687
5 -5.314774864880799 691.036774106326 143.41606744154234 -135.80051453088174 69.29236782627203 40.88121319273978 -0.1817711260433299 -49.42087917661159 -11.731518051667754 -8.928222972396348 -20.099299939923668 6.877921879614902
6 -5.510956587334769 693.0110920152358 143.8946045837393 -131.35120785737064 69.62214843432994 41.608689640486816 -0.3228577926456131 -49.61291291734698 -12.258663719738767 -9.163472619210133 -20.721315999535566 6.987406053526207
7 -5.679908254202515 691.8565002646303 143.57562134895136 -126.45130845753425 69.07063732627003 41.540843963747044 -0.4083231531929261 -49.34495250143232 -12.186802954670823 -9.13851217795794 -21.06722360757186 7.093234819812313
8 -5.803086486124058 688.0031027000825 142.59006019247659 -121.95407722339053 68.37571551724798 40.901638724597134 -0.4324303372852043 -48.673453026391286 -11.983071776747133 -8.997438546740284 -21.11261950829432 7.1412914396019165
9 -5.870410047068335 682.1800870270177 141.16153580594045 -120.09572584380244 68.176295861925 39.9929963453679 -0.542215743301762 -47.77546022908628 -11.747683231385274 -8.815647330336779 -21.05107642479377 7.167794566245442
10 -5.866105423516509 675.5576251509268 139.58263205571808 -119.56526453958189 67.58686155738135 38.5366705961157 -1.2150068519185782 -47.004917580226866 -11.677604361182713 -8.720802160093578 -21.298252134625894 7.2677175875571445
11 -5.752312120646796 669.745714580863 138.05284686190262 -119.47971684519727 65.9739769762921 37.39095078051083 -1.4705431597409095 -45.91791974480437 -11.506622628472677 -8.551744178954928 -21.22339697890559 7.280477933054419
12 -5.625454291330069 663.5642808045284 136.5143677354286 -119.57279005596884 64.13827153906294 36.311922981897574 -1.5039508825393249 -44.65881019778148 -11.272922697735064 -8.343398218493066 -21.00831007072814 7.2508249809295915
13 -5.4921346479609 657.444680689407 135.05069180797088 -119.67128829454104 62.33855206569872 35.16121001754276 -1.4316791338816328 -43.31152872237186 -11.010250661646914 -8.111047145192137 -20.718913784059623 7.193742823058418
14 -5.297820073175066 651.520974797097 133.71859375598137 -119.89785260917768 60.63760204173548 34.02754686383026 -1.3569760946013147 -41.951317835553084 -10.752697304606654 -7.8737091577391665 -20.42235413665229 7.1247781949645645
15 -5.1013727057561 645.6724790980056 132.44777239443022 -120.0550081362814 59.0828903244172 32.87400547360151 -1.3036593549686084 -40.616709008721514 -10.510291054592017 -7.641153345928774 -20.143199222283307 7.04929393195175
16 -4.916882234434637 639.8534768229767 131.20499550597364 -120.24389629577907 57.74945195825933 31.7479988652083 -1.2614216278272004 -39.34144820914791 -10.289216083614654 -7.4191083138059115 -19.884016236983527 6.96958147617382
17 -4.747025511599555 625.0971309415213 127.9649393299645 -111.93456182141817 48.47430356233465 27.37984594575253 0.09223309378703881 -35.16544921451804 -7.663173582594505 -5.3881829573758075 -15.885899131631668 6.288885737793752
18 -4.667382641922512 637.6746011452296 130.70874128386197 -128.40234491421162 63.28345755392623 32.66828957245468 -2.3680404455776145 -39.986663301317336 -11.278554549689028 -8.569013595845227 -23.658199412480936 7.658681678157873
19 -4.527674111899307 624.4690905975447 127.64184306284002 -121.75116274092579 55.648715209706396 28.798815973314305 -1.0960324030210211 -36.27104902696707 -9.793002356385893 -6.934877470170641 -19.387732428154415 6.744389381457745
20 -4.415415703359152 620.4971565305802 126.50993990357787 -122.90124263335947 55.53868054998514 27.874420051838104 -0.8500115366189087 -35.27328168054706 -9.311185925473497 -6.670514468862075 -18.78321843533229 6.590196950713231
21 -4.335244236371306 617.7546083609931 125.78231853007634 -124.31979070241616 55.81649212178445 26.967951026516847 -0.534083223098941 -34.41547704824672 -8.805372705590585 -6.427653016833329 -18.037977681369416 6.391558790728226
22 -4.3295681471197245 616.001050563124 125.2804485291295 -125.68980101086798 56.24245667640724 25.826701899473516 -0.18890632601220148 -33.62358785698536 -8.38537263416472 -6.199028162255427 -16.953133647572194 6.0921923516330345
23 -4.310958268115598 615.1841764673622 125.0452699752527 -128.78495014984935 56.800156673205784 25.54511433322532 -0.3178792344564165 -33.288603464821165 -8.204050840491938 -6.184264112960584 -16.847203422241385 6.098401333700345
24 -4.2180726222751375 615.1335963784438 125.01962457538019 -132.25093274384096 57.54341159080106 25.397882224396174 -0.49399442611581534 -33.09003947133286 -8.104446754065464 -6.232203836733678 -16.837752276318152 6.142465983233855
25 -4.060191320694043 615.1515510082197 125.04338890481156 -135.8860105908719 58.45530336026813 25.329813983300404 -0.7568204576160937 -33.049323244124075 -8.147177125322134 -6.362059777042548 -17.036181343608952 6.254297869345633
26 -3.931092088014731 615.4357434795066 125.01796833868386 -139.80834339398297 60.783057957795826 25.595870075251 -1.0641457548949385 -33.175228203106386 -8.101436175640401 -6.511571832701199 -17.51557396783308 6.471422528435072
27 -3.7472831554384793 614.109458589149 124.63078164983921 -143.6810664841577 63.18052751998949 25.99331190967512 -1.435503252854165 -33.51125069125303 -8.280767696095781 -6.752951201389045 -18.240187560806163 6.741124200253967
