 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 1.0831014200009993e-14 1.21696237622843e-14 1.465822748545628e-14 1.5089100230631633e-14 1.9326877681740668e-14 1.4474936540930343e-14 5.1988193304008974e-14 1.472257435850174e-14 8.520604938520295e-15 5.770787555121127e-14 5.899787983544364e-14 1.0772804572056128e-13 1.0895782341819472e-13 3.282904577514986e-14 0.0797170890213911 0.11372944587215737 0.1264765415450545 0.10946115246372141 0.04638120956211516 0.030038199074160242 0.022916873042209
1 2.071600738390276e-14 2.3514485699846058e-14 2.879134871731793e-14 3.0061349557835495e-14 3.8783142495714805e-14 3.128437271543785e-14 1.5540169607180146e-13 2.056427498509313e-14 1.2652810226119469e-14 8.130295034767669e-14 8.31440310475845e-14 1.5174685984553373e-13 1.5348748008506347e-13 4.449771128172616e-14 0.06783944377396808 0.10628732199417179 0.12157808284446832 0.1093787805756984 0.060149789058342826 0.03201694069753503 0.024436370219197583
2 1.885188771767451e-14 2.1383627750018886e-14 2.6424948263719768e-14 2.7907602171419015e-14 3.735663200242008e-14 3.260922915254826e-14 4.4831057759645377e-13 1.3935037569398456e-14 8.991614122451017e-15 4.711037424684779e-14 4.81902974721838e-14 8.791224313738335e-14 8.892451046368633e-14 3.0665425154412865e-14 0.057228489405364916 0.09888500272058103 0.11574362812195034 0.10711348875551016 0.06656788751283452 0.03559838125300161 0.027116845260509368
3 3.58172454450612e-14 4.070323551342455e-14 5.08206902377199e-14 5.4374121967153954e-14 7.487194177513433e-14 7.010642373535333e-14 0.012049385849214939 2.1358570345561455e-14 1.4211606108394977e-14 6.485564113676431e-14 6.635966195199753e-14 1.210041105891054e-13 1.2240476917399917e-13 4.818037070802157e-14 0.048740096771030174 0.09236806451718113 0.10985817003071127 0.10376199311609684 0.06944920301397356 0.03709972941433814 0.02814633140369893
4 1.743787092303161e-14 1.986296377091571e-14 2.493198773450214e-14 2.6982364896712582e-14 3.729057784273113e-14 3.6290707464454374e-14 0.01696564810101898 9.60535500406256e-15 6.469480754818315e-15 2.7880548379639316e-14 2.853418940560547e-14 5.2008314383009726e-14 5.261205032129922e-14 2.1886035570023364e-14 0.04494980154241175 0.08938768357540743 0.10702393529599782 0.10197255240904658 0.07020556119698072 0.03742518697955846 0.028312628880559538
5 4.3400225461386367e-14 4.96372387576873e-14 6.28653951774012e-14 6.906542555285936e-14 9.626351608928789e-14 1.0110438048566643e-13 0.021674966399851704 2.1401493067048373e-14 1.4624457054053485e-14 6.005848243769838e-14 6.148088933354151e-14 1.1201204248865382e-13 1.1330963148955213e-13 4.925302645379423e-14 0.03995828954865161 0.08623646535412516 0.10426260683090431 0.10059110115960267 0.07193031044898845 0.037809952174220576 0.028525350004712728
6 2.5973499474213418e-14 2.985126256485078e-14 3.821029291931658e-14 4.273456794685682e-14 6.01217914564581e-14 7.070902921198434e-14 0.02494904431726462 1.1452717558557566e-14 7.929211705989288e-15 3.1382053063689793e-14 3.213229008467834e-14 5.851818415843807e-14 5.919607325964834e-14 2.6684270568441803e-14 0.034995394860123506 0.08338552514840464 0.10171577809474516 0.09936871154874798 0.07370826974864432 0.038070484632825356 0.02865976014441989
7 5.199367721425036e-14 6.004552939646922e-14 7.767708754623029e-14 8.857067286474809e-14 1.2574956872511253e-13 1.6922675478802352e-13 0.027258018547166106 2.0826285188482023e-14 1.4566138352037676e-14 5.622327449087476e-14 5.757888217209626e-14 1.0482028883416868e-13 1.0603318239021114e-13 4.894464137988071e-14 0.030495966438067717 0.08096628277462582 0.09951662727330952 0.09825401798278414 0.07499793551400857 0.03815014119809576 0.028670480646043862
8 2.2034321417820838e-14 2.5534292292942613e-14 3.329637443833477e-14 3.8702338531656275e-14 5.527259680690301e-14 8.53456229374122e-14 0.02899618315949702 8.260702991026067e-15 5.8163453575133235e-15 2.2096962563518897e-14 2.2633825271423094e-14 4.1189126995468996e-14 4.1667329650083525e-14 1.9492758905259947e-14 0.027031533142101428 0.07902805471272056 0.09764406334199977 0.09711836133346442 0.07552849597330552 0.03806804353615801 0.028579584227247077
9 1.9386022689933068e-14 2.2449415163938454e-14 2.925748712418954e-14 3.4459341789374155e-14 4.8816771083280053e-14 8.065081160902498e-14 0.02912076192048947 7.20934135905197e-15 5.091339557198318e-15 1.881484619597161e-14 1.9275038429570462e-14 3.5064928391085834e-14 3.5468343645771736e-14 1.726116513646627e-14 0.027004612443448758 0.07800975778893109 0.09608461713352612 0.09565457278615422 0.07487898679883102 0.03804189586059899 0.028554674726000318
10 2.0570855301544086e-14 2.3817048297535634e-14 3.105447499810758e-14 3.7144968260678286e-14 5.220946972164682e-14 9.426720503852317e-14 0.029121816988263948 7.543686058397894e-15 5.344863922836918e-15 1.9299722274890223e-14 1.9774492876278558e-14 3.5962326115015595e-14 3.6374158790219447e-14 1.8323409920529114e-14 0.02661377816670564 0.07676752678329743 0.09430487603370838 0.09403909432395238 0.0742404412707234 0.03784473257395995 0.02839976365698518
11 4.7412554158030124e-14 5.48974937350676e-14 7.164642736286354e-14 8.715459121618647e-14 1.215324201426484e-13 2.446481340012091e-13 0.02905613909397547 1.7101167796326946e-14 1.2157982673320184e-14 4.2973562131913593e-14 4.403578204825102e-14 8.006176497765107e-14 8.09733899244795e-14 4.215667068179905e-14 0.026055844115145187 0.07534234176283451 0.09232190663531424 0.09224323643450057 0.07349801795926027 0.03752266699954538 0.02815014834237496
