 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 2.6269289467480433e-14 2.8928703074266656e-14 3.422800580749426e-14 4.480340912396388e-14 5.2321668650090705e-14 5.1290067973860806e-14 0.03217155265171177 2.0335523885480838e-14 1.4197662428208748e-14 3.4529452895971596e-14 3.5353764521591246e-14 6.47200914751367e-14 6.503795267081938e-14 1.1308326895055063e-13 0.03857873451847524 0.06772631836257506 0.07391088917752411 0.07124319239699979 0.061494976902007926 0.03221409129230236 0.023858614833318206
1 4.4575759973157857e-14 4.9519832188363303e-14 5.959975119662048e-14 8.052892151830369e-14 9.526792269909299e-14 9.534885128007521e-14 0.03445575834762358 2.5417086381122585e-14 1.8350454749662314e-14 4.100822938900726e-14 4.198814128250569e-14 7.683925910779227e-14 7.723444082280376e-14 1.4107699661990965e-13 0.03366320880422998 0.06395561186399819 0.07081721500166444 0.06948419084760675 0.06184588366387731 0.034459777200814924 0.025525869063090727
2 8.236997449878754e-14 9.258719270840523e-14 1.1449425171829271e-13 1.634652080372322e-13 2.0025228757461477e-13 2.0243078245471174e-13 0.0363190348542464 3.3046900118873764e-14 2.4553573592270192e-14 5.09064676887151e-14 5.2123849374341804e-14 9.535341904962118e-14 9.586747608268752e-14 1.8603523095489721e-13 0.02884605530949929 0.0606379109863465 0.06814835852736949 0.06804601705713861 0.0623070465222261 0.03673094733632891 0.02720547305980628
3 1.1721414153471039e-13 1.3475302829801655e-13 1.7544277239709333e-13 2.854002708132078e-13 3.7278217210276456e-13 2.202388337987349e-12 0.038848237608749496 2.8327630137886476e-14 2.1917834435142736e-14 4.201434473511026e-14 4.301962889434622e-14 7.866735312038749e-14 7.911302345685315e-14 1.578262667332437e-13 0.01690669363786738 0.05466961157928535 0.06374911123940363 0.066145342938442 0.06382870429887799 0.039728662523769435 0.029405603019464915
4 5.66972693427241e-14 6.558024767268489e-14 8.67949207487438e-14 1.4837411866360825e-13 2.0080048817783553e-13 0.005825119274255253 0.038001674906135534 1.2171613378600135e-14 9.487123222292325e-15 1.7944942860322215e-14 1.837440558332582e-14 3.358547777298015e-14 3.3785975665716486e-14 6.781831489219365e-14 0.013091637250772307 0.05288239914882531 0.062236061378937245 0.06512790879777211 0.06354497379203349 0.03983724818285437 0.029427933375031815
5 7.725798316770007e-14 9.00758371179425e-14 1.218640378461972e-13 2.2386293776409568e-13 3.21651504741329e-13 0.011923007114483023 0.03680491949528311 1.4650436849520828e-14 1.1481386575554767e-14 2.174439685161962e-14 2.2264661288400007e-14 4.0677040502011175e-14 4.0933367949670303e-14 8.084839340371019e-14 0.0075506220271404564 0.05109507321698398 0.06076179373589208 0.06417556361620477 0.0633366464317311 0.03949563772230614 0.02910721147179131
6 1.5543745602041097e-13 1.8245656076655947e-13 2.5143530012445534e-13 4.921666619828599e-13 7.535275065948402e-13 0.014975210555556558 0.03590475219343662 2.7216784916982476e-14 2.136889877734337e-14 4.102572251110972e-14 4.2001605095570283e-14 7.669767826268093e-14 7.720809551790746e-14 1.4888864438123272e-13 1.8021452563841122e-11 0.049655761649450514 0.059448786165158266 0.06316722453924438 0.06283490965806415 0.038796204628723054 0.028550156980401184
7 5.697682985183037e-14 6.700556090468366e-14 9.261369527181958e-14 1.8340334710683263e-13 2.884788935162054e-13 0.01592206154053679 0.035568169013198814 9.976563331298033e-15 7.816464258563558e-15 1.5340167307909232e-14 1.5704812938008947e-14 2.866324944986586e-14 2.8864543899552314e-14 5.391954575969709e-14 2.840703460891358e-12 0.04875664650117217 0.058463248998052185 0.06218721408927118 0.06198262774632998 0.03787248534754602 0.027863497505500462
8 9.453520029635126e-14 1.1206456173547896e-13 1.5835025486193618e-13 3.406520136034069e-13 6.021572931047116e-13 0.018467385240784687 0.034055078829008066 1.4940255900215572e-14 1.1774263630617521e-14 2.2588072853843762e-14 2.3124336759191514e-14 4.2182986474412147e-14 4.249364275020873e-14 8.049782821952392e-14 1.17681129971454e-12 0.045118824082443706 0.05456818081359766 0.058392862339708 0.058549766833928124 0.0365571738406127 0.026890136539241234
9 7.996559674091222e-14 9.405243790665079e-14 1.2949135355775487e-13 2.517021203033681e-13 3.9384571427588103e-13 0.015970884457671534 0.03499132348523141 1.5185752198089515e-14 1.1744816259865739e-14 2.5714153320975274e-14 2.6323475714829724e-14 4.7994714390503594e-14 4.8367275852129536e-14 8.019763754608624e-14 0.0013544509881687474 0.04877924132065065 0.058222838846192386 0.06179877910681688 0.06172869260908783 0.03531484071575316 0.025971185205858574
