 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -1.4898972493233893 643.5505149748132 153.40029640289805 -155.6188269179745 68.46387279004054 25.915846776961466 -4.305861174217277 -41.23355338403317 -4.7524723243923965 -4.926558006545392 -16.868920234993208 6.867394713351673
1 -1.4574997372868128 644.1749694303983 153.5525563634581 -146.05638252721826 65.63763441370978 28.59050691149244 -3.982710835876297 -42.576439362156115 -6.088266435963122 -5.807319897272143 -19.69374786091983 7.011475515988318
2 -1.7889337039915842 653.6221246741591 156.50176164311793 -140.85655065318414 64.94074846994513 32.04030849837641 -3.7348882695524113 -44.38941399637221 -7.506103886612805 -6.81408865843511 -23.100795341023755 7.279286354162373
3 -2.382693998120603 665.9605236813154 159.8610535877676 -136.81983390253853 66.76055913401657 36.96280518048157 -2.997520602142102 -46.06606043347275 -8.978049256877222 -8.140373390045388 -26.811807427549184 7.367028538975701
4 -2.887942005695874 675.3266076636369 161.71723501858958 -133.54266890391708 66.87920151890837 38.69754083341235 -2.804966022072767 -46.44068607800623 -9.202475812073471 -8.69470203550462 -28.696446724269386 7.582269447080659
5 -3.3181129093707544 683.2084603282935 163.63062567723762 -132.24316858724524 67.11923066654957 40.3756602740499 -2.5220061758363332 -46.662507569673245 -9.432092638312962 -9.12563749376702 -30.216712104126085 7.718430849305516
6 -3.7405331578579872 689.4164389922896 165.1018475792554 -131.66001652711773 68.43459784634989 41.10249439839151 -2.7635282714690232 -46.89822366158905 -9.748164427702005 -9.490644078412783 -31.80784585269124 7.949215031606901
7 -4.121193976123742 693.0469297174155 165.94559595547796 -130.12183089623846 69.33403371202338 41.20087173262417 -3.1824436933172464 -47.019763911302235 -9.99969160721096 -9.71814622436872 -33.04403616707275 8.161822763849337
8 -4.4235851728870195 694.8828010837474 166.31645018180927 -128.02328633523456 69.95855851544343 41.01182528098607 -3.5010802195257194 -46.91533236110688 -10.06573524888107 -9.783524362734557 -33.72918269808715 8.291590181946006
9 -4.573844920589815 695.0857556948067 166.2487585149811 -126.78145736110237 70.54853925632119 40.781452621661366 -3.7609652600325507 -46.67778899786513 -9.979261361698267 -9.748290990429386 -34.05687305263027 8.384575148875044
10 -4.566472599847108 693.4321746157548 165.6948990777799 -129.70168471040384 71.1477740234283 40.91454253641086 -3.9988702563103624 -46.384546220170606 -9.817388979899482 -9.664592241055274 -34.18666353742093 8.474578736855802
11 -4.480602871285747 690.2937294791914 164.77222663977284 -133.26365901456077 72.14590796726294 41.0023286055458 -4.246926045590414 -46.1140067194522 -9.595347879378162 -9.569112327318493 -34.24275708621611 8.586608356428652
12 -4.327503758222385 686.1397578503856 163.59343448385212 -137.35878482181582 73.41108032720591 41.050066356836226 -4.501484143141068 -45.87767283305122 -9.328126019771517 -9.470312437858112 -34.23633045416687 8.7113482711414
13 -4.135639274914608 681.8345043524222 162.43012537335414 -141.2996075978252 75.0879905931834 40.703114444455736 -4.658177549374048 -45.586749448531506 -9.011786070846457 -9.350536991767742 -34.059052554311045 8.80071091751835
14 -3.9126346807686088 678.0920397592811 161.50000365816183 -144.67815278891462 76.9040068796809 39.93805999066755 -4.746648128404091 -45.248526225490636 -8.647491393543515 -9.206305053154953 -33.70653763039687 8.844384101816098
15 -3.685575586839935 675.3162191864456 160.76761915239774 -147.53492899663485 78.45218217054926 38.97264733198938 -4.857608471549101 -44.897810209668286 -8.270462834252818 -9.045102414028351 -33.252457305845134 8.860305059501185
16 -3.4588262448183746 673.0783729868463 160.18078718894114 -149.71261644096109 79.67339122536278 37.82722379185503 -4.976247062513536 -44.49146996876504 -7.8646659594799955 -8.853098877084529 -32.68537808938783 8.843861047301717
17 -3.2418293359394856 670.9490275493013 159.67387556547413 -153.12055711024323 81.02112582708403 37.342213860197155 -4.905189209656965 -43.86104202175449 -7.384911329427418 -8.574400982896833 -31.706849906679707 8.688901779165871
18 -3.0435946122674973 668.9508713788182 159.2354115787864 -156.5160808225854 82.06039723475783 37.00663054542419 -4.8200858249225265 -43.17518181259417 -6.92971081408108 -8.254713436980307 -30.573952668191353 8.476181732311716
19 -2.854983038081303 667.0369031380592 158.86634920951383 -159.3503561265484 83.1486117557481 36.52843100342539 -4.612157715506907 -42.403449720715784 -6.519869450306532 -7.900249022987921 -29.304291828600217 8.206598769961488
20 -2.6504678054966586 664.8353541305644 158.42455452581592 -161.6135660217584 84.28325705276819 35.88846326798053 -3.880380191914795 -41.44730427518026 -6.306953668534364 -7.578257446333848 -28.27425730495181 8.000472398913233
21 -2.398974730063384 661.90983097436 157.77254712430926 -163.5828710458009 85.50640807546611 35.24249913732585 -3.3792091377303333 -40.62073282426995 -5.946050765633803 -7.263773568055182 -27.108963726391544 7.797138781049416
22 -2.1201078473384776 658.243486423481 156.8747573420145 -165.8530204181235 88.22417339258723 34.93303145280003 -3.1884709090460497 -40.03649139915916 -5.6442392625248035 -7.018453390287707 -26.228015930605075 7.673843760162533
23 -1.7714425170369208 654.1521575069567 155.6878172154207 -168.06187500665973 90.97973304206202 34.635101758828725 -3.010963799394699 -39.53144583303266 -5.3864165566738205 -6.814007347926012 -25.439524056685013 7.556041656475426
24 -1.2794640947718026 649.8413927528779 154.27470939038113 -170.28127377422564 93.79382190679593 34.388700967541396 -2.8225632369526976 -39.09202542556564 -5.181982576441465 -6.652366805865746 -24.740445698062842 7.436138900539596
25 -0.8189231342384269 645.7080616942478 152.8888226646318 -172.35617132479695 96.69730395618653 34.214355099863866 -2.6074607916214623 -38.700291599518025 -5.043175310012519 -6.530418502692003 -24.11043137485799 7.304483339419624
26 -0.39477287436010033 642.0813219831621 151.61656498207935 -174.020781808494 99.56033369936026 34.045700370351945 -2.329331431707409 -38.3157724570533 -4.972028964169557 -6.4275128265507995 -23.44602504441364 7.131157922897454
27 0.0057284752176359754 638.7392097835723 150.38925765542754 -175.3661410725353 102.23072331550844 33.99857658447621 -2.0784310869494886 -37.99884480679498 -4.8346763460302435 -6.332282577187299 -22.97235185055711 7.0258980712995065
28 0.40006566725926057 635.2483130322966 149.35854796383467 -177.02293840866955 104.57151663267999 34.440278669133555 -2.207207194438052 -37.980480866402424 -4.833543139632688 -6.395184156844504 -23.2540885712437 7.1637274597163625
29 0.7882506768673683 631.4189539399515 148.0291976220038 -177.62476082629183 106.39416583185367 34.748776571713094 -2.3036116400556774 -37.98816357113658 -4.8724346393284925 -6.458435050489587 -23.552211867568346 7.302369304751991
30 1.482202020509245 625.4901089144574 146.41465877321858 -177.89280347904176 107.90188437234 35.158675965898055 -2.3550972134002386 -38.02415496376972 -4.923001355399061 -6.51231655240084 -23.874670444474418 7.448433225808703
