 pectoralis_major_clavicular_part_1 pectoralis_major_clavicular_part_2 pectoralis_major_clavicular_part_3 pectoralis_major_clavicular_part_4 pectoralis_major_clavicular_part_5 biceps_brachii_caput_breve biceps_brachii_caput_longum Triceps_LH_1 Triceps_LH_2 Triceps_ME_1 Triceps_ME_2 Triceps_LA_1 Triceps_LA_2 deltoideus_scapular_part_1 deltoideus_scapular_part_2 deltoideus_scapular_part_3 deltoideus_scapular_part_4 deltoideus_scapular_part_5 deltoideus_scapular_part_6 Brach_rad_1 Brach_rad_2
0 2.116138734277562e-12 2.377673203025685e-12 2.8638908956279833e-12 2.94807382520158e-12 3.776041072399131e-12 3.9773487172271735e-12 1.4783364390365065e-11 6.60850593860545e-12 3.824634670919916e-12 4.17204147467726e-11 4.265303465781971e-11 4.1273102500307887e-11 4.17442587403336e-11 6.71300210834726e-12 18.338443771082915 28.34301691142956 34.7525744828737 32.17558070182318 14.81905877033302 4.478833912680392 3.417011382760676
1 4.047446050307659e-12 4.59420633074363e-12 5.625187734750902e-12 5.8733175886644725e-12 7.577361506193255e-12 8.596159253421234e-12 4.4190031503423054e-11 9.230663744865159e-12 5.679453163778592e-12 5.877868100743373e-11 6.010970644631458e-11 5.813772689008488e-11 5.880459870679426e-11 9.099053067115589e-12 15.606061891906561 26.488332389640835 33.40660116036029 32.151367880461514 19.218197789451242 4.773873407735441 3.6435754144363615
2 3.6832386216967245e-12 4.177884187534881e-12 5.162845836919539e-12 5.452523359787847e-12 7.298653154974255e-12 8.960196500544985e-12 1.2748161087091168e-10 6.255005156681808e-12 4.036056050995775e-12 3.4058858235215525e-11 3.4839598202253615e-11 3.3681210846923243e-11 3.406903383987522e-11 6.2705771323625675e-12 13.165074740532527 24.643567748907216 31.8034396583593 31.48549621610275 21.26881654408983 5.3078826995864725 4.043246596036859
3 6.997891337022774e-12 7.952504879949309e-12 9.929229999039372e-12 1.0623491347368078e-11 1.4628308409086002e-11 1.9263483036677312e-11 3.426363763930158 9.587198239366151e-12 6.379148175958496e-12 4.688795456510025e-11 4.797529960422969e-11 4.635946958749598e-11 4.689609424225126e-11 9.852096596384394e-12 11.212370333703879 23.019452830442425 30.186263712662235 30.500340149401445 22.18941314237535 5.5317406293888896 4.196747724362438
4 3.406971260690025e-12 3.88078034401874e-12 4.8711546299574034e-12 5.271752621309646e-12 7.285747644622527e-12 9.971774202454434e-12 4.824352262626675 4.3115452529608294e-12 2.90394878958257e-12 2.015648697262771e-11 2.0629042484996447e-11 1.9925586471383484e-11 2.0156891653775613e-11 4.475335772206413e-12 10.340435385010869 22.27669894830226 29.40748724932109 29.974342637179877 22.431073859532685 5.580267852230991 4.22154344454252
5 8.479436595617632e-12 9.698009960842691e-12 1.2282496848766183e-11 1.349384457566625e-11 1.880774517811134e-11 2.778094238227781e-11 6.163494171920332 9.606464914673083e-12 6.564464130879628e-12 4.341980661095298e-11 4.444814815127848e-11 4.291440060924336e-11 4.3411536925781275e-11 1.0071437125872258e-11 9.19216764024044 21.49136995410487 28.64874359628835 29.568271668971782 22.98214100010307 5.637638115941447 4.253261144476814
6 5.074642806956175e-12 5.832271273405977e-12 7.465439468686401e-12 8.349381955835366e-12 1.1746457840951903e-11 1.9429063874472017e-11 7.094511078249914 5.140768873426888e-12 3.5591766338901776e-12 2.2687930493308253e-11 2.3230320927457034e-11 2.2419667940213367e-11 2.2679382912029224e-11 5.45649623240811e-12 8.050483136896911 20.780874568810873 27.948939077068758 29.208956106437753 23.55020905183369 5.676484706180503 4.273302315734861
7 1.0158405506522034e-11 1.173155793443178e-11 1.5176371361630703e-11 1.7304735097655684e-11 2.456866257249145e-11 4.6499258506137987e-11 7.7510910676523155 9.348271979872705e-12 6.5382866785388504e-12 4.0647109389763364e-11 4.16271578520271e-11 4.0159073676937596e-11 4.062376121234834e-11 1.0008377429725642e-11 7.015416300754146 20.177964504605182 27.3446677095299 28.881297279701396 23.962264557747663 5.6883618671587595 4.274900791932313
8 4.305015225234341e-12 4.988831514357264e-12 6.5053693365026235e-12 7.561574212864134e-12 1.079903330263253e-11 2.3450831922559376e-11 8.245355615071086 3.707972766442667e-12 2.61077661420748e-12 1.5975192882916058e-11 1.6363322486057694e-11 1.5780505893440924e-11 1.5963716375426466e-11 3.985949897074568e-12 6.218443957977089 19.69493013900614 26.83013421025958 28.54747645516861 24.131781625149856 5.676120727417633 4.261347716994527
9 3.787596688564328e-12 4.3861152901308536e-12 5.7162607884926775e-12 6.732587232517601e-12 9.53770886678317e-12 2.2160815779014725e-11 8.280780835722283 3.2360492142610082e-12 2.2853440492064845e-12 1.3602358069759099e-11 1.393505808107644e-11 1.3434183958050004e-11 1.3588741659765196e-11 3.529625525739161e-12 6.212251010836386 19.441155870517527 26.401637590649614 28.117202833209497 23.924259770517804 5.672221988490496 4.257633595563462
