 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -20.635926254553098 658.7101425582736 121.64141154051387 -225.51442401691764 56.60888453120281 52.210098131776476 -0.14595637858020893 -27.920371881958822 7.105658119188295 -5.533737943155178 -8.66358309450655 6.046061828937599
1 -20.018203440237734 655.1552385291881 122.17600421706298 -213.30377428959792 58.87634854983317 52.14691841683849 0.42309595409533785 -29.5471489952687 7.91258256311918 -5.724153111581265 -8.604063965912086 5.776715099653934
2 -19.839649539161993 658.8025720767735 124.13283959003203 -207.1688170957624 62.08224956147768 52.12036154623671 0.7885235027986806 -33.61531283742748 6.795072705233031 -6.025386831751023 -8.227252965023222 5.405221951724961
3 -19.60043643344247 660.9854166523091 126.1877432576293 -201.90545941651686 67.65152644352965 54.81683749034456 0.0015352361352718447 -38.21700749142225 3.2925136746019215 -6.935899499194215 -7.99554607034394 4.842077839607825
4 -19.583498370584724 663.7352839571431 127.59208390765735 -199.10682468225912 69.82266578858172 56.95974620724858 -1.4531426740292357 -40.30256256457511 -0.36602245870606764 -8.599694430090686 -11.977738912977541 5.755310226250458
5 -19.434433040724844 665.0176580341558 128.52975202743053 -195.44690180873357 71.80211759854765 58.59837575992141 -2.4799162027577477 -42.373105840148156 -1.8250274206334134 -9.998146540077785 -16.021665318656996 6.658186513400828
6 -19.310596414303298 665.8431106529356 129.2334146723995 -191.9434717070432 72.37671593518252 59.64446285294969 -3.111710757645479 -43.876229870692875 -2.1769240088430406 -10.720842128265815 -18.64993717589964 7.159701271444526
7 -19.123941707164057 665.5968710532325 129.70332717130714 -187.5933456436299 71.91320748481007 59.56292506002222 -3.527133247065425 -44.87780557923327 -2.335068351979305 -11.218203468727543 -20.327717361637493 7.51052740215628
8 -18.939122460969575 664.5873091224279 129.91513444740062 -182.21666329623184 70.682963532136 58.38299205813418 -3.751099941068537 -45.459960003158386 -2.4454615363981227 -11.448150141619557 -21.25603132414938 7.73452315066122
9 -18.76029976995114 663.0348949983062 129.89819302670168 -177.23383819641754 68.89275925451307 56.997348589800495 -3.7870408993732703 -45.71693371098819 -2.502541724548756 -11.46393252204762 -21.603563879941223 7.8469591304039135
10 -18.495982312263365 656.7411272468264 128.43071081791732 -162.33291103746112 60.98982774016038 51.869500038497144 -2.621463243314114 -43.57098396867215 -2.5566193267384376 -9.477305380104806 -18.268674918991266 7.154360460945764
11 -18.475200676959545 664.7972967601524 130.7519550555407 -175.00430617557456 70.69579311645941 55.526192105832195 -4.6908644484013635 -47.86543035246122 -2.886029283689494 -13.099283262323793 -24.948586844689448 8.687720301976878
12 -18.149721158802897 657.4957890266251 129.0763180879763 -162.6975077144099 63.77020901025392 51.20422750570249 -3.25822426268091 -45.66262225199412 -2.4469477606792784 -11.09224843134391 -21.205398869291766 7.829703849979502
13 -17.952332224587725 656.2021881341957 128.74626146508606 -158.33991825963778 61.980770175467725 49.26713363473447 -3.0404406707225133 -45.445252945902546 -2.390400316093069 -10.925353801944611 -20.868133426442043 7.752367001847956
14 -17.781395799667816 655.5112947127848 128.51936258585062 -153.4473778329966 60.17491828114695 47.30042766430053 -2.8846557199881824 -45.35932970856062 -2.392687317674927 -10.88846145007791 -20.82624694152692 7.717836962318973
15 -17.633970616645136 655.6419787503035 128.42919501870566 -147.9629517903855 58.28208446778724 45.232905066321024 -2.7877740740468706 -45.261082640242776 -2.4234421709713274 -10.901901137234226 -20.92222901888399 7.701772963284583
16 -17.51262345060339 656.6836072232225 128.45616624671507 -142.24353415244929 56.317165232329295 43.13127597180149 -2.709586879881531 -45.064730907800076 -2.4499396685031796 -10.912999961533513 -21.018862562677395 7.673657763735683
17 -17.414867888230965 658.4460981587174 128.5487674548571 -136.56488989456798 54.290227039087476 41.00686338792635 -2.6016281010441684 -44.689881757327605 -2.444678311427724 -10.847903376207897 -20.936852871127886 7.594544441452885
18 -17.348192746932657 660.2780086722593 128.6785379493317 -135.75556530146306 52.75164881555839 38.68951978774626 -2.8155150743937307 -44.22435841011251 -2.5097778634435137 -10.81001061543279 -21.09409570936353 7.60901697856019
19 -17.39814706158625 661.6059079165352 128.74900407143352 -135.79606082535054 50.20833035303811 37.00448195249566 -2.7783438388608097 -43.44668182087125 -2.4938509628621124 -10.537966725902333 -20.63932110296835 7.4455547264080355
