 SFE SAA SIR EFE EPS WFE WAA TFE TAA TIR
0 2.986394352159343 30.62520165797465 20.91285799747021 83.83219225886592 54.24911964392345 18.88621580449332 7.002401694184964 -39.82884371877368 -0.9365131272968188 1.276959776716553
1 3.5001020545249943 30.129489650956277 20.77049303808112 84.26179997479915 53.08454812087354 19.327468343408185 6.829910058238912 -39.81390524466353 -0.9543060387536006 1.1770588113529998
2 4.031317006570499 29.6272598945228 20.595071458817614 84.69196786794436 51.94815018303165 19.79821615380381 6.584108157796832 -39.80063510898361 -0.9695982104370728 1.0723511531289538
3 4.583122814261704 29.116491151707244 20.378345962667627 85.12257888533003 50.84794663477837 20.2805653971976 6.284650035287417 -39.788159531046865 -0.9826985699974393 0.9650735164910546
4 5.158630189298841 28.596963353815884 20.112893947133372 85.54978572648359 49.802018553320124 20.756137773426904 5.948413342801619 -39.775971084502025 -0.9942894910779814 0.8561982013753806
5 5.758920849087597 28.068400321932273 19.79537262142005 85.96834390473556 48.8165063713347 21.21030910424729 5.5882004782489565 -39.76360547765343 -1.0046471743871581 0.7470164506100491
6 6.385139711775517 27.529787069615015 19.42347557491869 86.37262487562006 47.88907028563083 21.62874270325633 5.21589739251442 -39.75055123690602 -1.0138818443524413 0.6390958123800929
7 7.037641788982152 26.980151989113313 18.996522636185116 86.75669810843321 47.00885941434805 21.99850609558034 4.8414933930197215 -39.73636232353716 -1.021795103771694 0.5341409504582891
8 7.716022518920065 26.41895515738378 18.515203969256202 87.11477200969074 46.16007571167815 22.308970491824613 4.473170645612523 -39.72073844446103 -1.0278492134205186 0.43388419562914754
9 8.419243757171824 25.846344370132048 17.981480923361172 87.4415506046298 45.327569393760776 22.552871532477397 4.117321057543684 -39.70356340375947 -1.0311269828921308 0.34009618012141374
10 9.145857796825847 25.263247913641298 17.398656009864997 87.73244482429557 44.502165099125165 22.72656880898252 3.7787183437834 -39.684974588455745 -1.030254563993708 0.2547347784190739
11 9.894343076889635 24.671347143520766 16.77138117452579 87.98368349128545 43.68359436880115 22.829358882677074 3.4607519292737137 -39.66554884707766 -1.0232906843769236 0.18011636667919295
12 10.663370832238215 24.072956764140212 16.10540737085113 88.19233135335188 42.88048411431556 22.8626960104934 3.1655601415178127 -39.646421232504 -1.0077453150151434 0.11882660558810684
13 11.451768446028273 23.47080052188008 15.407087456182763 88.3561696966437 42.10788084015805 22.829845790371238 2.894358352407819 -39.62900123951629 -0.9809960263774727 0.07319216818012372
14 12.258252184381803 22.86774646403482 14.68275726092289 88.47347061866728 41.38354722611203 22.735925181687104 2.6479642722678376 -39.61439002801676 -0.9409843945854512 0.04463593860272202
