 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 2.1054385436199974 493.5147735087357 62.31214545485635 -120.72449198445649 59.54554312440716 34.343973430153454 -2.6038271544687035 -43.37887799333059 -7.290919775326884 -6.1966913967325485 -18.2663131321468 6.928068198608248
1 2.2215563152918607 494.58909931758706 63.16665741052846 -113.92800688749072 59.61702373202129 36.13975607024501 -2.1499435960029576 -44.30872118132448 -8.569032666866915 -7.01668603760934 -20.34342624328567 7.029581199278162
2 2.4356624828773246 499.9060756013846 64.93682776789981 -111.43434694897547 61.268159568799376 38.276130012655905 -2.109427231924811 -45.56023420724915 -9.189198861931182 -7.763735101563736 -23.0419680587075 7.335094817462444
3 2.674348858478015 508.88004863164076 67.78635944565634 -106.40086936240093 62.80493942808182 40.71272881551777 -1.7962883703615766 -46.86454218463737 -10.257863979042675 -8.747486500205465 -26.0638663637605 7.547703188889349
4 2.7724348686916622 514.1005983395321 69.03681705293992 -103.32663559625415 62.98440338514675 41.15325308066586 -1.7002411365315115 -46.963046175631305 -10.485329544795137 -9.076836621124182 -27.23487113920494 7.680715963065548
5 2.8151560793840855 518.2216076960017 69.67377684496726 -96.31800621065165 62.60565990231932 39.625904393025436 -2.4424593893236124 -48.02711121379023 -11.627168779417241 -9.927392466985637 -30.023678297283737 8.028886077361447
6 3.019059842008233 522.243763655244 70.75456950738692 -104.50678387729715 68.12014053751747 42.52451470358404 -2.609751103746051 -47.53728011154245 -10.999859415121962 -9.718229837946623 -29.911158240216903 8.197952144142445
7 3.0104127671472076 524.780900748789 70.6573865291544 -98.34941508385577 67.23876105855766 40.808408882474914 -3.2143691062639568 -48.13354999797967 -11.455454674923725 -10.213590880886493 -32.047802582582584 8.54340533107973
8 3.038483371987262 526.0325847761105 70.39246788351521 -97.3633887755766 67.69433843748124 40.46228162537242 -3.513528978225049 -48.13729772442217 -11.477338926186334 -10.319253882075278 -32.828462923613955 8.732320325228276
9 3.0408168919477343 525.622969270919 69.8380431319993 -98.68206870526473 67.55865079918746 40.392179627469496 -3.7028077073639096 -48.006388818679284 -11.400349162239612 -10.354462282408349 -33.341706980732326 8.890234577608172
10 2.9921635917486666 524.4835995721843 69.15336143460661 -100.2124063568093 67.33859571058281 40.20383803740246 -3.8790780801914435 -47.8132894578049 -11.266174494090706 -10.371944024806993 -33.73398790214399 9.035036240708134
11 2.922805403994075 522.4888742928758 68.45619239904678 -102.02889192631041 67.03221516243289 39.96731634573738 -4.034707027331318 -47.559297222693175 -11.069404169545928 -10.355739657431233 -34.00283383073333 9.16775605583495
12 2.859444853362574 519.6586084276167 67.76187286264607 -104.00384941898771 66.81443605485168 39.71570022556953 -4.195260406465232 -47.2676466099238 -10.835030636172055 -10.315846296822002 -34.17273575321759 9.286980116021912
13 2.8012642920879074 516.2720653424618 67.04562704594022 -106.12371501396008 66.71179806622192 39.47085336041239 -4.352567335226583 -46.951920882237715 -10.528242850622636 -10.25455454870145 -34.23980071301192 9.386413673781899
14 2.729653513679643 512.9600154031968 66.34543353474758 -108.39369938476267 68.44672791326329 39.1388786921783 -4.498929720188066 -46.60974709500782 -10.204163183303624 -10.170198098102837 -34.19161080233129 9.457967263768307
15 2.6428539983345454 508.9659058756978 65.72433646279177 -110.31689237121637 70.08722524713839 38.58593945054144 -4.575080579187302 -46.19344371752739 -9.83588053024325 -10.046357766509306 -33.96371668973673 9.475557094624254
16 2.537090914963219 504.2800621219667 65.3298780642674 -111.88841267282373 71.3499163066398 37.92626888009635 -4.611702194982392 -45.728257175036546 -9.456411381990709 -9.892636652309303 -33.603272098878215 9.451865959356844
17 2.469138147929439 499.75442410409016 65.15521892183398 -113.17844528947354 72.30030246554239 37.22770735349383 -4.6320795918497595 -45.245108245611846 -9.06552602466453 -9.726089392807516 -33.170087766850465 9.413932946525616
18 2.4231411900551354 495.2263955853466 64.92255146626944 -114.23841840797525 73.05689270957632 36.51289059843763 -4.6431185497045595 -44.757112997594945 -8.704358068747702 -9.558502734747698 -32.714685569572296 9.3572395144469
19 2.4327477013893626 491.7558673807978 64.48791603009963 -115.14016940770833 73.72135349481736 35.80466808683104 -4.649661939532099 -44.28576697955782 -8.387402587424077 -9.40284302049713 -32.283558053287145 9.290773509795315
20 2.4735696031504983 489.1763353692112 63.85692157388213 -115.96279938773915 74.36298577776432 35.12409286881742 -4.663311650129106 -43.8528872924919 -8.116360751092284 -9.262217232351436 -31.877951006256247 9.216192739685795
21 2.435952047721818 486.96826894957366 63.370764074385875 -116.79188930119838 74.97255947094962 34.49221107451508 -4.521830966063884 -43.38404075734414 -7.926592781258684 -9.149133319193687 -31.58536177653194 9.16642515955223
22 2.5304146519126833 485.40094993222544 62.96776702853812 -117.79532002769722 75.46330680631313 33.99590946297591 -4.294181304595398 -42.88981623518795 -7.784600284092365 -9.054099448341269 -31.35324519894094 9.131125116758191
23 2.5776995952343116 483.497033390934 62.52976283684344 -118.53554776982969 75.90596490830788 33.4395487169751 -4.138497646810001 -42.401252942862286 -7.621003755699768 -8.950784364575465 -31.051503434198782 9.065698755633573
24 2.5887445794273494 481.5229361290924 62.142141702213465 -118.9708460054432 76.19047672227724 32.84088020334972 -4.015702378509346 -41.88118870211363 -7.453167920515012 -8.835842783275284 -30.69181226510794 8.974637260337941
25 2.566489001436162 480.0439879769351 61.941112960604855 -119.0682763776917 76.2696534385948 32.192238715431664 -3.8981045529023097 -41.29310191836835 -7.280703235675985 -8.695810715038235 -30.25030338529843 8.856621816601375
26 2.5320757406422834 479.15231473772167 61.92598631420718 -118.8409325729865 76.12856241664593 31.49672660996202 -3.7829878508001205 -40.62648622540556 -7.102691479426902 -8.524341369246276 -29.72029863015937 8.716311782657495
27 2.5048974684968455 478.44788042520577 61.98717432156985 -118.46665590496298 75.8495221563044 30.800442717205026 -3.649222112155562 -39.873375538419566 -6.910685168153647 -8.3209934719464 -29.099505258711353 8.556214828140222
28 2.4905284408154666 477.83603755945353 62.10171509491879 -118.45670829769593 75.66851811515212 30.2469998092566 -3.429815154472763 -39.009368085540686 -6.674725149406743 -8.078858684964526 -28.335851132181993 8.360826100557192
29 2.4963558143809834 477.70246568682506 62.395801401561016 -118.46632212095173 75.53489442156294 29.71199643355702 -3.2067144621706802 -38.11077092434195 -6.4227006032212435 -7.821671829562478 -27.524921424623095 8.161738860391527
30 2.495263565209134 477.44579075239346 62.797054209360006 -118.55238255919352 75.54010818988769 29.214339703093533 -2.9711530216364226 -37.21459704285101 -6.160180163530765 -7.559699464334055 -26.684302740522096 7.959215494916886
31 2.4945557426260203 476.836773239226 63.224255678452266 -118.7061633785589 75.73099921093001 28.752096125038115 -2.7081301204141637 -36.35631472922813 -5.889201805898592 -7.300210036904101 -25.814470276077945 7.747215953895326
32 2.5136222213594883 476.8570450785532 63.64589106821521 -119.35979868970581 76.8497609616376 28.66488137660809 -2.547273259957719 -35.656738580043424 -5.6824261624314065 -7.087731047479135 -25.120821841777715 7.590227246434166
