 SacrumPelvisFlexionExtensionMoment SacrumPelvisAxialMoment SacrumPelvisLateralMoment GlenoHumeralFlexion GlenoHumeralAbduction GlenoHumeralExternalRotation ElbowFlexion ElbowPronation WristFlexion WristAbduction
0 0.05159701883890756 -0.03319884682416976 6.2220678808012355 1.0092444660667932 3.3200744290595066 0.6010301161285576 2.3038027179447815 -0.07209565057711148 0.17949759396297443 0.06162365828613191
1 0.05440365173473338 -0.034887372291600036 6.218044810518276 1.317946515596926 3.1548058898262332 0.4664485604952674 2.365933256070087 -0.06716861672808921 0.1699791280372672 0.07513373024899822
2 0.05966307978218745 -0.03815684619351648 6.258073578085552 1.5724192690231409 3.1209893475976433 0.38503064381905716 2.4338248533426 -0.06010827086825882 0.16140257822576015 0.08967453382235874
3 0.06552800475755466 -0.041779667080390506 6.329085045015075 1.9493327538064729 3.0121145213945604 0.22729970434815283 2.5083395966793613 -0.05119192055419075 0.1462409894098673 0.10812324838069888
4 0.06796144065749336 -0.043417078093290214 6.380407732679492 2.0946177464932436 2.9655014263256243 0.19324044935872764 2.524075817843226 -0.04717009885779483 0.1377288742274355 0.11561864771453931
5 0.06902364012505305 -0.04422768338312059 6.429582073600965 2.3043411271604 2.6959067135194608 0.06134529137876166 2.537131193051089 -0.04728747664723071 0.12390432772353004 0.12412002564487815
6 0.07417296876990671 -0.04775265911384494 6.466156346667241 2.2934599345033266 3.0461666598594017 0.2444456919143746 2.552659900934312 -0.04000204770565924 0.12760209828703284 0.12611943656975122
7 0.07395949875710911 -0.04797853507339357 6.508388147494699 2.420798633640607 2.8126217686710424 0.1644321397483256 2.5501521731679726 -0.04160074845191425 0.11768627275543365 0.13049426030204953
8 0.074602214099561 -0.04885269522271088 6.5344638554174015 2.465329106310943 2.77746598148263 0.1923394698267229 2.550434499089136 -0.040434117631711175 0.11471315769364901 0.13284688294581504
9 0.07455053487308519 -0.04926101455475146 6.541550661907234 2.489240216891953 2.751832148948839 0.23514897418780412 2.549973367271229 -0.03866065911842459 0.11356832354142447 0.13480291666034427
10 0.07324383415410053 -0.04873342061423418 6.540383607827549 2.498725898555411 2.734236496676524 0.2901594390837473 2.5487303397607244 -0.036303333010943406 0.1138017619985377 0.136532701747978
11 0.07147216222718301 -0.047732772728330417 6.526100382601074 2.500006291989182 2.722224280318687 0.35408161526006354 2.5463213937214837 -0.033637265779946135 0.11490528431534158 0.13806758456449006
12 0.069898836852571 -0.0467051188026924 6.498642114286007 2.4986362902178167 2.713656690185567 0.42412318950237926 2.542587286602701 -0.03093056744535938 0.11660548058013265 0.13941276045329626
13 0.06849173227773629 -0.045673593577562566 6.463008834076598 2.498612481303119 2.7063069279350116 0.4982349870365954 2.5374303269662937 -0.028471358449228684 0.1187303683028901 0.14056943516045595
14 0.06679434682622719 -0.044346013875431814 6.428183610589813 2.501677533948911 2.696978751310167 0.574311065515296 2.5305308387854692 -0.026553208453338334 0.12100245730611074 0.14147328070084392
15 0.064781947303759 -0.04262833423519148 6.380756822448795 2.5070772803720383 2.6818311992629176 0.6496646148876652 2.5214481471807524 -0.025328662840368374 0.1231064199387718 0.14195823899635562
16 0.062372516818537484 -0.04037324318593836 6.31698567405971 2.512642966973081 2.6585980321521125 0.7218954605804051 2.5099802298119687 -0.02474580106431845 0.12484252529805279 0.14185259227505942
17 0.06091880041931181 -0.03853935737872682 6.250409350204791 2.5169677609422507 2.628101820282514 0.7898621869058842 2.496538230383122 -0.02455933345436713 0.12616487981286975 0.14119023867164926
18 0.05992975312235764 -0.0372295285281511 6.185189436696231 2.520566097126782 2.5930754768774373 0.853383229213057 2.4821880086904207 -0.02446130559533158 0.12703876450084486 0.14023749052055307
19 0.06014268381045328 -0.03733405381914414 6.141387853330615 2.5249017460850167 2.5562921770031855 0.9127104420784203 2.4681935835061015 -0.024328850396778276 0.12735743677214068 0.13925475723486255
20 0.0609777842758762 -0.03842208247533148 6.116252619587999 2.5305169679805086 2.5200118130052984 0.9687622180464489 2.4552993558426826 -0.02429061848836049 0.127162662989703 0.13832014060138403
21 0.05983758389027972 -0.038430767212886026 6.093344544863982 2.5361654299276695 2.4857623767338275 1.0229157096597348 2.4432434600441097 -0.02447495946756085 0.12680020288614172 0.13740052161508978
22 0.061954026472479946 -0.04043015912350156 6.078475835550599 2.539991299883228 2.4533795812178845 1.0755407870219988 2.4309512192013587 -0.02477493713605894 0.12662263900843615 0.13652879671234308
23 0.06295106144456958 -0.041537409697095684 6.0592093116237296 2.5411265871465747 2.420560962126624 1.125254952279612 2.4170036286849923 -0.025035481300791473 0.12662214126121224 0.13574192002470573
24 0.06309433305864716 -0.04194704451311038 6.037620876654174 2.5393069912808444 2.3841788212709996 1.170311443716995 2.399782377679567 -0.0253819034752626 0.12651534438734574 0.13481847057525137
25 0.06245060501834699 -0.04174797627899775 6.019235454831804 2.5339557892772646 2.342283469718518 1.2100521716020292 2.377845872793192 -0.026102046542211273 0.12604749014417654 0.13335166266009935
26 0.06152813879661183 -0.04132119529019021 6.0055167955885995 2.5246796803001668 2.295051993047372 1.2450249985404163 2.3506532831941858 -0.027248575875335912 0.12513674588448354 0.1310991294335646
27 0.06079782415461158 -0.041005502158641655 5.9928810196346145 2.5119176491032693 2.24444929866425 1.2768450376810225 2.318738929312318 -0.028567123050488048 0.12391767766385615 0.1280970891111186
28 0.060411819380092026 -0.040885346950517334 5.980422311619141 2.4968562479128305 2.1932736346148927 1.3078585756492127 2.283293226001393 -0.02969901097500582 0.12263310460114253 0.12451418538509343
29 0.060571092710949986 -0.04104823477397454 5.9711230379685905 2.481484233881864 2.1439711778540187 1.3400070426426685 2.2460028812798463 -0.03044662065552876 0.12141020489391932 0.12056478313163847
30 0.060612821397179176 -0.04104274631613419 5.957326725206116 2.4685746990250546 2.0978711439208513 1.373975047027686 2.2090966131757437 -0.030913841635045083 0.12028673209551358 0.11657312066109184
31 0.06070172205127063 -0.04098248895982205 5.93741454400958 2.460420862584981 2.0551605785330045 1.4093539294582693 2.1747200940938938 -0.03137231469036601 0.1193867503240261 0.11289003971814195
32 0.061276792857947716 -0.041208043810438785 5.927543947088535 2.4578889250556295 2.0149295647742735 1.44471593041186 2.1444812045921737 -0.03202638342150005 0.11885789778632841 0.10971515138036457
33 0.061827942232500245 -0.041499600363977526 5.91271303063945 2.461113777935724 1.975490803164021 1.47771303311791 2.119766467736506 -0.03291932450582576 0.11872628708570475 0.10712729524111582
34 0.062342498806223966 -0.041914213309608185 5.896725858991655 2.4698262098794186 1.935340681871743 1.5062198850723756 2.1015040198894472 -0.03399810914022922 0.11893595540573254 0.10511064957849714
35 0.06300099355580911 -0.04246114619507441 5.875165639851862 2.483406431962524 1.8939013725800256 1.5295747732398655 2.0899505056232663 -0.03525210336381032 0.11945685766544467 0.10354182944610932
