 Trunk Shoulder Elbow Wrist
0 497.43750161605914 138.922939725075 44.064322109625856 20.4952508809369
1 498.6114109049883 133.56594716033476 45.18089586358574 22.63854867485173
2 504.11190074770667 132.80234631074197 46.5255413723505 25.397076420858248
3 513.3819694574923 130.08893767436808 48.00766334136346 28.509848707539877
4 518.7226558739912 127.81634845568588 48.149357853244375 29.71734454356528
5 522.8919534345716 121.51888442199095 49.47484283184056 32.62571671757723
6 527.0235976740506 131.7966455339534 48.86308124114975 32.50119686737861
7 529.5248083393915 125.93246075395186 49.58223720213263 34.70401797638763
8 530.7302630924389 125.29704371884947 49.61122480766866 35.5027942121774
9 530.2509827063548 126.22935536876872 49.48021941492283 36.026664907977974
10 529.0313664243931 127.25313926592649 49.27559825369306 36.43063329818239
11 526.9624434711088 128.4546574989544 48.996911349406794 36.70806183214057
12 524.0657565150101 129.83954098695295 48.67472151749286 36.88415043557704
13 520.6148371306648 131.41786467064424 48.31430031016985 36.954358383205964
14 517.239929782752 134.03730993133087 47.9252943565219 36.904638236612826
15 513.1987591806906 136.27512835644845 47.45008061737773 36.66400875527507
16 508.5005514765323 138.01532276734338 46.9229689771111 36.28197797529111
17 503.98986458812493 139.36497554819377 46.37628427985832 35.825600774573566
18 499.46971098012693 140.4311824082801 45.83146913568303 35.34364946884924
19 495.97221966429186 141.3296530426355 45.31221728500113 34.88495449127585
20 493.3328613266357 142.1651377640887 44.84080185808566 34.45185970352804
21 491.0803219082338 143.00679251342348 44.33342780386436 34.137443800795296
22 489.474641710863 143.96586385246403 43.801556266279164 33.88775807313401
23 487.5305088642854 144.67409931342166 43.27901468542958 33.56336246851741
24 485.5231049004954 145.0433533635703 42.72832251266378 33.17534584238775
25 484.0304935986913 145.01949768465298 42.110855189037615 32.69767161277193
26 483.1440570958732 144.60556371587148 41.41582555442174 32.12373947002108
27 482.4531672349891 144.00057584683626 40.63201285126076 31.452010283084146
28 481.8610842765417 143.77968344633985 39.72463198378525 30.62828480539785
29 481.7666588174895 143.60568402472606 38.780987108739005 29.75590413457927
30 481.5643045999272 143.57734152744666 37.837835601245914 28.853945657975665
31 481.016462948665 143.71158790134646 36.92963968617057 27.92309612585462
32 481.09225642031294 144.8251453561948 36.19643040850766 27.182773424730737
33 480.5483314187356 145.77692989396238 35.54615201224914 26.432456579129965
34 479.6043244748468 147.25423694073802 35.23754666108932 26.22042898705265
35 478.0692767813283 148.59222187792298 35.084252434769574 26.125443382645887
36 475.3903821607653 149.78505513346587 35.07107133865178 26.124482234467017
37 471.58097129524106 150.92294619595813 35.211534839884564 26.246508151773853
38 466.95474305581826 152.05077334494678 35.523413864672335 26.538608502054707
39 462.3972700540433 153.26841626127606 36.01453716993915 27.025778532059462
40 458.0825767186973 154.6285126070972 36.67857317208107 27.712271243353722
