 SacrumPelvisFlexionExtensionMoment SacrumPelvisAxialMoment SacrumPelvisLateralMoment GlenoHumeralFlexion GlenoHumeralAbduction GlenoHumeralExternalRotation ElbowFlexion ElbowPronation WristFlexion WristAbduction
0 0.07098081261111047 -0.04776018736418022 6.4334263664871525 -1.7266847643947947 3.1977318165295414 0.761442550002374 1.5071108997180631 -0.04185263392105693 0.19294510985365965 0.05815778405112216
1 0.0712338566043397 -0.04793270708851169 6.432029336454894 -1.315720383812165 3.0908972103022823 0.5836207443797616 1.6461536996050439 -0.029445429021550534 0.18027528943878177 0.07366409895885204
2 0.06942234455089463 -0.04664512791191858 6.442677051917739 -1.121533781618045 3.0052427984215018 0.4757128372738103 1.7460925167253296 -0.014498544368251959 0.16859712132809923 0.08960392637821663
3 0.06684115578165475 -0.04480557552015586 6.452526942773206 -0.7622993991301596 2.8436787031529973 0.261529308169502 1.8785612555244415 0.006941027593820703 0.1487637605252666 0.11148993094569144
4 0.0647481038369864 -0.043326674257353454 6.462553051599915 -0.6234429579578188 2.762652408318713 0.19414942788385647 1.9209084558178038 0.014406943803003336 0.13805852330803778 0.11881840650270956
5 0.062393586137099694 -0.041736463872259516 6.491431666036819 -0.47675953458078335 2.6944949599775367 0.13353471574802112 1.9629444456174947 0.019661704911626054 0.12851196567795015 0.12482599446003652
6 0.06183387218495065 -0.0413968775948957 6.513549479329642 -0.3596133879584701 2.6433173138471755 0.10092428093120664 1.9859857468840656 0.021473222118054303 0.12182217071290055 0.12759632298893875
7 0.06227137824885648 -0.04174249977902324 6.516989656579828 -0.27338624162818803 2.6047424616550154 0.09582986296442564 1.9904513638783812 0.020728937499655264 0.11813278011662813 0.12780038369899266
8 0.06098837282963954 -0.0410138612819905 6.5078666699944385 -0.10183276537057429 2.484036402965625 0.05896372970021024 2.008221170067824 0.01881816710694381 0.11902317578187666 0.12763170383391004
9 0.06955011077833362 -0.04646982708367428 6.465450274243115 -0.28271511665416305 2.620741410948111 0.20357469476766754 1.9277655215357175 0.01463595536103035 0.11476999371827326 0.12145982481403564
10 0.07028252258675402 -0.04702970175890281 6.436864455399905 -0.14832824981549303 2.5004036006304093 0.19762867467095513 1.9231142684845703 0.0105923835099406 0.11710725639917925 0.11837546917838772
11 0.07626357718397761 -0.05094985168025963 6.390750916825079 -0.13239521567101561 2.457377184706413 0.25413499069152523 1.888316940547997 0.005461887802889198 0.11777256297737922 0.11276395782767577
12 0.08336489760659885 -0.055634803890596204 6.344048695821782 -0.12150491226000491 2.413520916759525 0.3160067724333263 1.8558078728212535 0.00029643949355209753 0.11890057192411918 0.10692229828095742
13 0.0835755018586545 -0.05591137344413147 6.342776129082871 -0.11383237586193104 2.37370553891721 0.38100339833476937 1.8288785980118054 -0.004088155302496788 0.12085864701153667 0.10173944646877828
14 0.08379149937799979 -0.05619600798980409 6.334863298995492 -0.10853546502661908 2.342557232775721 0.4475180069545048 1.8089805714926004 -0.007382050352779085 0.12349163418378829 0.0976792326172099
15 0.08699630655204713 -0.058358209143881457 6.3343780691106435 -0.1051722723556888 2.3227049861499807 0.5143187772718258 1.7961583185498695 -0.009991564987708118 0.1260060665177012 0.09454730105416503
16 0.08790085640045422 -0.05892906204286158 6.331732032533974 -0.10227519684037101 2.3132897585027425 0.5797194312462051 1.789919279764264 -0.012348428172690967 0.12764417514168405 0.09206045640981073
17 0.08766137068781366 -0.05868267211507039 6.326194825541513 -0.09623627781294482 2.3108190577301415 0.641533555646318 1.789465107599062 -0.014379764224627278 0.12810785215469586 0.09026865927383866
18 0.0872737965755758 -0.0583281577918662 6.320740434114537 -0.08190843835008943 2.3106033870367626 0.6979849447449431 1.7940458905118009 -0.01588912745591431 0.12754196018952116 0.08934739682652622
19 0.08745635644853711 -0.05838466958377464 6.3173628554875005 -0.05512113135997379 2.307711709123341 0.7484611171111295 1.8033174176846487 -0.017030941190455257 0.1264751485906423 0.0892827453528568
20 0.08841216367714863 -0.0589935339995388 6.317285059639536 -0.015161993108475318 2.2986011674933513 0.7936576808488995 1.8166947417084929 -0.0180953440004695 0.1256439763297223 0.08984261729964597
21 0.089868188843885 -0.05994613084457448 6.3217321383826715 0.03547990586478806 2.2826537318682893 0.8353466233580308 1.8329691557461132 -0.019047131604973372 0.12579533392460276 0.0908168913109738
22 0.09147621137206274 -0.06098255657990351 6.329110090690398 0.09347186132273033 2.262139619314995 0.8757344044977904 1.8509850452937608 -0.019482464358444335 0.12747870929282695 0.09222623115127708
23 0.0930632905617356 -0.06198908345018292 6.336418288943635 0.15612250547328937 2.2407291951699753 0.9165304341184602 1.869999417319337 -0.019048281408170747 0.13078007954271864 0.09421469317251355
24 0.09477723548254768 -0.06309122460367292 6.342817945309767 0.22150163925536143 2.221497943745825 0.9584117848761956 1.889508084394749 -0.01769643037925475 0.1354274998939269 0.09690776026652498
25 0.0969008081410351 -0.06450299306344251 6.351496795964319 0.28793734459552583 2.2055561113384163 1.0010098684172246 1.9092580289560803 -0.015504786810346005 0.1409457719504007 0.10037434103913313
26 0.0995455090574344 -0.06631008397826771 6.365405530746745 0.35352354611357717 2.1918445614843165 1.0429180303928995 1.9292280558480763 -0.01267123175846624 0.14629586150809232 0.10434880521368824
27 0.10255517101889194 -0.0684230142485156 6.383563128601066 0.41706301811019597 2.1777370975019754 1.0821049320640497 1.9497090425287043 -0.009724065589696781 0.15000138445254624 0.10813120474146826
28 0.10584096896345604 -0.07080588923535851 6.401812446715853 0.4795967174519504 2.1600560711314136 1.117047484565066 1.9718601729411664 -0.007478225536525093 0.1512179838499394 0.11120430959180665
29 0.10966482011497561 -0.07365537281722996 6.41575398574451 0.5432970047832314 2.136629392661376 1.147632814779443 1.9974365094080135 -0.006581662734289617 0.15014519885246566 0.11361342018017129
