 TML TPD TAP GML GPD GAP EML EPD EAP WML WPD WAP
0 -2.3268288624128175 484.8614970889275 85.23149586851903 -130.94892326388646 66.09443322082741 22.739759885870264 -0.761703892047926 -21.054383581621614 7.710242452825016 -3.7215865277790385 -7.193707410194298 3.377331154806015
1 -2.6080600984826336 488.32001116380854 86.70683492995818 -130.17081135924641 65.71898374507253 23.041162122057365 -0.6590170288062271 -21.54547439177989 7.885142681820577 -3.769689388880092 -7.332071436603 3.300742458540128
2 -2.5001309664703713 487.23708743490533 86.31999889967099 -134.092987751107 68.77843633560735 24.633984851500486 -0.7670551915085584 -21.686283434372157 8.038877095494986 -3.83683711930018 -7.358416033423982 3.3979454548214725
3 -2.475524956363181 485.9652683187866 86.04099407955009 -134.64298640357774 69.99279605950724 25.6676687425011 -0.8265278854924958 -22.50611851072209 8.32339385925561 -3.914886203513756 -7.382861828014284 3.4434421645458286
4 -2.4747542122054225 485.48690800007995 85.87569463757269 -134.1465147384199 70.17401342284467 26.25268162749805 -1.0533382222594954 -23.078807352538064 8.340320373137892 -3.983477930596372 -7.382427484446882 3.4454065088191976
5 -2.515455581325557 485.5348796013717 85.96673242062572 -133.39596546384593 70.40761266070118 26.97678365210696 -1.1926795918212818 -23.67324434565969 8.439292274004256 -4.028826893739597 -7.345058026268603 3.4229266826953317
6 -2.5577787129455607 485.68949647702544 86.01347188368331 -132.41461045457862 70.53237679449413 27.71981745360032 -1.354377410625708 -24.15508926077295 8.51209072575642 -4.053994243576597 -7.2723392064380885 3.3814456008882354
7 -2.6135057191466395 486.2953582296175 86.11451430268542 -131.26410366374347 70.52938118944587 28.41266963286454 -1.5483149273962127 -24.602802085862553 8.569085303888071 -4.067555333212232 -7.1710173100138945 3.3284328853130365
8 -2.6788054180895924 487.04415166736317 86.1764816131242 -130.1921251331634 70.51958100240704 29.25574239607345 -1.7354099827742235 -24.856533659162174 7.2262719998177385 -4.208104272860211 -7.081632891448622 3.304541202808023
9 -2.726437880041237 487.9153395495173 86.04078410504165 -129.1649091110461 70.51533335493943 30.027926941822983 -1.898734864537273 -25.096521325641355 5.95426856045616 -4.3909037010521725 -7.034260396699792 3.219092565003241
10 -2.775508064133157 489.3131056048294 85.93955125666503 -128.24397892722249 70.5435686284279 30.724918044083743 -2.0374460325015784 -25.335589608913285 4.94777039832917 -4.56471078016899 -6.980332293732846 3.1214235150662737
